"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"GALM";3,86459728124818;3,86654255599655;5,28031432604462;7,46713741222405e-38;3,21954060167054e-35
"FTSJD2";2,58275785708339;2,58310381308432;6,81015879514869;8,36722270182525e-38;3,49488433226863e-35
"ANKFY1";2,33285854200376;2,33327098163496;6,27974658746315;2,11617026694881e-37;8,57113084485992e-35
"IFI35";3,73763249517553;3,73790264801248;8,13728375593572;2,3224810508714e-37;9,10552080960121e-35
"DYNLT1";2,68788423447023;2,68813915357384;7,18849307039265;2,38435753655575e-37;9,10552080960121e-35
"FAM46A";2,95153177633453;2,95199666905396;6,70713567746238;2,8700230081801e-37;1,0655757646482e-34
"STAT2";3,36568854462077;3,36586498935615;8,33843586541934;3,19852921933287e-37;1,15544706880009e-34
"TRIM5";3,45586646793267;3,4569952098307;5,85864096866128;4,68472058831222e-37;1,64778882587845e-34
"IDH2";1,99711965830359;1,99744093541217;6,39266272479275;5,13261047273818e-37;1,75903773278509e-34
"GCH1";3,11836238761222;3,11968621803863;5,30835478112916;1,41258777224704e-36;4,72016204096347e-34
"PPM1K";2,53352431298353;2,53422565356954;5,72817445135975;1,98403110418937e-36;6,46794139965735e-34
"FRMD3";4,14135958348865;4,15837913980426;2,32859210856458;2,74261145427292e-36;8,72803445185996e-34
"APOBEC3F";2,21891355640845;2,22036393601584;4,4013359964474;2,96852550298494e-36;9,22728183090621e-34
"TOR1B";3,14661636967975;3,14724313170599;6,43440132116691;3,3801809501751e-36;1,02680678591001e-33
"MOB3C";1,88569562059653;1,88613426062825;5,77945572268142;3,83271138019839e-36;1,13840045128293e-33
"CCL8";7,5636742675824;7,64005355531321;3,48153108182687;4,23766628119122e-36;1,23131842422613e-33
"APOL6";3,36895002376495;3,36919332980503;7,87835316587512;4,83438120907525e-36;1,37481572852127e-33
"TMEM123";2,85275015818626;2,85280430748602;9,79291934490241;5,42499191796703e-36;1,5106342078239e-33
"IL1RN";4,17466645273072;4,17486080924754;8,87061865849431;7,98965190810998e-36;2,17938137558771e-33
"PRKCE";1,91750722662981;1,91963147228557;3,59026904361732;8,96564676021528e-36;2,39669669194075e-33
"LGALS9";2,21237091386572;2,21261168109954;7,18844726187008;1,19356956013749e-35;3,12808838054858e-33
"TRIM38";2,60929618657985;2,60965388535327;6,84360093627805;1,29232448067752e-35;3,32177096321842e-33
"ZFYVE26";2,21338568049302;2,21372874299735;6,44751612631303;1,99983348048244e-35;5,04335364153363e-33
"WARS";3,17720174875296;3,17732161850237;8,71496353608938;4,30611365682125e-35;1,06584287290876e-32
"SRGAP2B";2,73264115373649;2,73425699061496;4,60419752120555;4,49514215511109e-35;1,09240127354936e-32
"PSMB9";2,0278153826872;2,02788206234496;8,6375678938317;7,55815343076847e-35;1,80396926349377e-32
"CBR1";2,08771197321756;2,088885578713;4,71128856619068;1,27447911717924e-34;2,98854173337154e-32
"CCRL2";2,65290893090331;2,65743988460225;3,26012984295611;1,39557556191058e-34;3,18488285416744e-32
"C5";2,88845984134047;2,8956936516237;2,51094472913591;1,40586629055723e-34;3,18488285416744e-32
"TYMP";2,6199925007052;2,62004312241401;9,69175329939209;1,50219056722387e-34;3,3463798535857e-32
"HES4";5,18991142010183;5,19965079428859;4,26189569477879;1,70990162193134e-34;3,74664673421873e-32
"GBP1";3,90081867055007;3,90097903443522;8,95750171987376;2,07884278840664e-34;4,481582695136e-32
"GTPBP1";2,33399245940869;2,33415402730897;7,57288558052106;2,29204735462597e-34;4,86277856221122e-32
"TAP1";2,31456259580078;2,31463117011452;8,85583811632578;2,33871282466065e-34;4,88425556475223e-32
"APOL1";3,14960158140519;3,1501090775838;6,56655396419232;2,44675862618143e-34;5,03128858423707e-32
"EPHB2";2,65394102844103;2,66285295763973;2,81159363277077;2,92194575575904e-34;5,91738287446595e-32
"TFEC";4,4029591956237;4,40626186801203;5,07532926345903;3,23739336003153e-34;6,45835815674351e-32
"PARP10";2,96528402835028;2,96563041022963;7,07490363807311;5,0833854296369e-34;9,99184259595983e-32
"ZNF366";3,0049984313684;3,01536076585537;2,2647972949573;5,31636915627814e-34;1,02983463975092e-31
"DRAP1";2,29587948735801;2,29597914772923;8,36073096632354;6,55228338977481e-34;1,25111171125329e-31
"TRIM56";1,88204577113477;1,88254752543975;5,58050952665063;7,01564095806251e-34;1,32071911331639e-31
"PI4K2B";2,77862527107642;2,78179780909959;3,70022961631045;1,374516174339e-33;2,55163655364098e-31
"SP140";3,26853521754136;3,27060944051616;4,69568282594467;1,42169684488422e-33;2,60306849708527e-31
"TRANK1";2,48120797968054;2,48138430766317;7,48876797328027;2,28618160918088e-33;4,12933829571778e-31
"UBE2S";2,46197808396005;2,46263780014307;5,58125638657457;2,83221321852706e-33;5,04738158384436e-31
"KLF5";2,9169480748943;2,91946179597957;4,0056913310052;2,99094932101537e-33;5,26013534535414e-31
"FBXO6";3,07998181350254;3,0822067590349;4,53953945356176;3,60433344578739e-33;6,19565910993515e-31
"PARP14";3,42907732409611;3,42923612140107;8,58380732968823;3,61560235354587e-33;6,19565910993515e-31
"TTC38";2,58093165603158;2,58230949694624;4,69359745272671;4,25506727369292e-33;7,19914293419994e-31
"DHX58";3,82931572297344;3,83013519441693;6,61100138960495;4,47552530459325e-33;7,47748390264917e-31
"UBE2L6";3,27332120732177;3,2734929237763;8,39043339425501;7,01511935979937e-33;1,15758130077875e-30
"GPD2";2,1752223311985;2,175989725284;5,33546248714443;8,44488489016489e-33;1,37651623709688e-30
"GORASP1";2,15025193787358;2,15126922627393;4,8125755433177;1,01185894311593e-32;1,62945863056475e-30
"USP18";5,49361054855674;5,49564549937768;6,83020925682765;1,13337086141803e-32;1,78073194053251e-30
"PTK2B";1,62802427283381;1,62807213735265;8,67115186501092;1,14078370488212e-32;1,78073194053251e-30
"ZNF684";2,98181595181722;2,98847644753907;2,93114530242186;1,14576497744872e-32;1,78073194053251e-30
"GTPBP2";2,06292853191879;2,06326484571399;6,45502129725599;1,34494895342666e-32;2,06627444959778e-30
"RUFY4";3,96450949602842;3,98936021210432;2,10601982411404;1,40437230418377e-32;2,13305002474094e-30
"DDX60L";3,22619043854965;3,22633129580395;8,60990952708542;1,51259350914476e-32;2,27160953294706e-30
"MLKL";2,13465840504918;2,13514091617151;5,76186025162144;1,63696063062685e-32;2,43106842099539e-30
"TRAFD1";2,61575833428178;2,61595253455854;7,56132931840634;2,02375611897682e-32;2,97247519629058e-30
"WDFY1";2,14721410653143;2,14769587458298;5,95735375582653;2,34913532666146e-32;3,4128850843649e-30
"SNTB1";1,91353580696268;1,9140044813436;5,77933330894409;2,52677824182197e-32;3,63149655700994e-30
"TRIM22";1,99579977806326;1,99589332828896;8,33390822728087;2,64328070657365e-32;3,75852020468759e-30
"DDX60";3,32982751084033;3,33043692385417;6,90952085302592;3,45076111175637e-32;4,85503926523533e-30
"PRKD2";2,09272279301954;2,09294128579314;6,8713971913614;3,62336242937713e-32;5,04477731573487e-30
"OAS1";3,85890841161646;3,85914569216429;8,76361763094271;4,52500120224588e-32;6,23517175971324e-30
"LMNB1";2,72788124034365;2,72889149450574;5,38041410519808;4,72262910906634e-32;6,39441086470587e-30
"MASTL";2,39205115711022;2,39331192589667;4,66850050193391;4,73624626369805e-32;6,39441086470587e-30
"DTX3L";2,63974120218253;2,64002079816099;7,2423929362619;5,14226306251169e-32;6,87314880935312e-30
"MAP2K6";2,90552978671942;2,90729341922332;4,62448004813475;6,26030478758833e-32;8,28467661296095e-30
"NCF1";2,79166402171205;2,79169861538577;10,0175476233433;8,38973660798404e-32;1,09938450492465e-29
"CDK17";1,78776700057537;1,78815366177037;5,87539149907668;9,14616937574788e-32;1,18687087258491e-29
"EIF4G3";1,93495788979037;1,93517818813281;6,69013311042974;1,14582276241079e-31;1,4726026002291e-29
"PIK3AP1";2,31965379269401;2,31973992433537;8,5637274850233;1,4182172866918e-31;1,80532307180215e-29
"FAP";5,99375142005993;6,24075222700219;0,411855990508072;1,70062030648894e-31;2,14438594495578e-29
"TIMM10";2,39936171491307;2,4002284494151;5,4075335704683;1,78499714583715e-31;2,22974503282798e-29
"LGALS8";1,80362062875068;1,80393043934965;6,21131530150025;1,89807856602133e-31;2,34904797346677e-29
"DEFB1";6,62408869657415;7,10416382092991;0,184312816695592;1,97374863165015e-31;2,42028662482898e-29
"GIMAP8";1,98540121690618;1,98557912467737;7,24600423246103;2,04619691819506e-31;2,48631527350865e-29
"ZC3HAV1";2,51288283812138;2,51296879819302;8,63861783190268;2,59063091706671e-31;3,11949304842466e-29
"PARP9";2,97463123152435;2,97492032526307;7,44430411444678;2,80137487753758e-31;3,34103160144183e-29
"OASL";4,54969042937117;4,55033090063354;7,60475202536836;2,82460400241603e-31;3,34103160144183e-29
"TAP2";2,25133598509883;2,25150778781002;7,40927258920318;3,17523644835819e-31;3,72282547094347e-29
"IRF2";2,03196973806143;2,03204440226219;8,35332081632921;3,49883504322833e-31;4,04330564232641e-29
"RBCK1";2,40253330642697;2,40268858731381;7,65647982653382;3,50907866609205e-31;4,04330564232641e-29
"SPATA13";1,71562777277003;1,71586352951167;6,49409545274243;6,73467899033421e-31;7,69365122947069e-29
"NAGK";2,12843692995839;2,12857237626612;7,80279076332465;6,88634117729378e-31;7,80024035387362e-29
"RTP4";3,29488703812602;3,2958762814067;6,1818139923979;7,13497191857907e-31;8,01395249275024e-29
"ZNFX1";2,37795525408213;2,37819010793127;7,04068788026389;8,24888555064185e-31;9,18289547765345e-29
"HELZ2";3,27895983868464;3,27970814407366;6,22587656196924;8,31311052518381e-31;9,18289547765345e-29
"NCF1B";2,5898901125399;2,59001111055155;8,05136769253164;9,17379179222634e-31;1,00505656635162e-28
"DISC1";2,26770842097787;2,26951831587996;4,13362721743693;9,90980012339239e-31;1,07686494674197e-28
"C22orf28";1,5905222354922;1,59088792216445;5,88263106919561;1,13468098990613e-30;1,22307629928108e-28
"ZBP1";3,47819655305169;3,47859010440459;7,39544732284483;1,2983009240727e-30;1,38824721209245e-28
"HNRPLL";2,9366644595015;2,93833446488426;4,63888428928831;1,37884864593251e-30;1,46267388901063e-28
"TMEM62";2,11125292593173;2,11319422975864;3,95103495969945;1,44319036582362e-30;1,51887263225185e-28
"IFI16";2,62667078123388;2,62673118048903;9,39557908936328;1,51187127273438e-30;1,57872433057561e-28
"ACOT9";2,33942935717175;2,33993230344604;6,03157577213064;1,52733649488928e-30;1,58251004578993e-28
"NOD1";1,74649916587677;1,74773876808207;4,21663093934353;1,78463412909942e-30;1,83436864839161e-28
"LAMP3";6,15936494852329;6,16372708769074;6,18712488544391;1,79786243408126e-30;1,83436864839161e-28
"SRGAP2";3,29635243026019;3,29985892874291;3,92824277126544;2,04468959438156e-30;2,07040311503818e-28
"PGAP1";2,69903633592489;2,70434197139939;3,00939496579264;2,13414824601029e-30;2,14473875610327e-28
"SLC25A28";2,27660671483779;2,2779055149382;4,47012903459021;2,48353782834143e-30;2,47723631444862e-28
"ELF4";1,56057747118691;1,56075597260196;6,76563371406891;2,60361937276178e-30;2,56407455666311e-28
"CXCL10";6,23512298771642;6,23984795723368;6,17260857257634;2,60896408578619e-30;2,56407455666311e-28
"IDO1";5,42390084259289;5,42558881237019;6,77213027960005;2,80633910976091e-30;2,73792179131856e-28
"EIF2AK2";3,35908191971579;3,35930424105021;8,26760763863879;2,86263826823779e-30;2,77261036907726e-28
"EXOSC9";2,36144263826226;2,36343990806854;4,02650157035049;3,03167471326625e-30;2,91520605881415e-28
"MAD2L1BP";1,62590434971382;1,62666663691514;4,89189321296364;3,07693490501226e-30;2,93759371002813e-28
"MYOF";2,54491958081423;2,54717511613375;4,21962952816662;3,32141798773227e-30;3,14851580312266e-28
"FMNL2";3,10760714409358;3,11943334268901;2,38222221395576;4,18610145516609e-30;3,94024169364436e-28
"TNFSF10";3,6515294632816;3,65159708785909;9,97093231292862;4,27954472051551e-30;4,00002760380492e-28
"RSPH9";3,53941051976891;3,55748824650563;2,10911759416501;4,31308153760167e-30;4,00337832163777e-28
"MB21D1";2,1216000973765;2,12312549943009;4,23294902359125;4,64075528013006e-30;4,27781621201506e-28
"GNB4";2,55527230779293;2,55666352923001;4,65692325983703;4,92168533429222e-30;4,50570179302396e-28
"MDK";4,09284011784652;4,11612946895377;2,10128359253687;5,47262143047666e-30;4,97599034284021e-28
"AFF1";2,18832055773516;2,18843563810097;7,87001099548066;6,93670225140989e-30;6,26459204678004e-28
"SP110";2,38206405608711;2,38270362413347;5,68823510626961;7,3842742930876e-30;6,62404095311469e-28
"TREX1";2,66130382059302;2,66264430849787;4,84351024511721;7,5983850397875e-30;6,77066762945332e-28
"IL27";3,27471440653051;3,28657381986299;2,38098544772442;7,72463376675828e-30;6,83757979645637e-28
"APOBEC3A";2,86128708939189;2,86138621548069;8,86459636535309;8,09737385572572e-30;7,12036177339671e-28
"RMI2";2,6186870926114;2,63327672335366;1,45322592984267;8,40272731535669e-30;7,3405786468665e-28
"GPR141";2,24109746280597;2,2414917658251;6,10977893959633;8,72400284140415e-30;7,5717546739096e-28
"RNF114";1,50145849556349;1,50166467758098;6,49792821512601;1,04646925958224e-29;9,02394072488788e-28
"CEACAM1";4,00520883152373;4,00619260289379;6,38791733214909;1,65824063047062e-29;1,42077206838912e-27
"PCGF5";2,17455711968628;2,17505064942938;5,84518198335751;2,01476215862435e-29;1,71524273962886e-27
"PHF11";2,4965425816031;2,49732609598602;5,63534051719023;2,21239559925825e-29;1,87157465694214e-27
"RAB8A";1,65453550811285;1,6546105706475;8,20326109356413;2,26320306456103e-29;1,90251397238507e-27
"FAR2";2,4303340041221;2,43131820743047;4,92374172405004;2,83232079602706e-29;2,3660499849811e-27
"CMPK2";4,42849622176854;4,42919479389852;7,61402832694559;2,85733585433041e-29;2,37212118192424e-27
"MAFB";2,304806964855;2,30556640087479;5,63883154578058;3,00217848658769e-29;2,47698257109451e-27
"ANGPTL6";2,42223410391901;2,43120639681052;1,96661537270477;3,06475982091107e-29;2,51310305314708e-27
"OR52B6";3,28228841791108;3,29411089962766;2,25020955058137;3,19965619674535e-29;2,60771980034746e-27
"FAM70A";4,35754553692367;4,3878558098927;2,24731678147966;3,36439616512654e-29;2,72536479655039e-27
"CBWD2";2,20381994391735;2,2044385765701;5,59231338152745;3,42164911822087e-29;2,75504591049037e-27
"SAMD9L";3,72500239645224;3,72563571234162;7,06098376686917;3,8085277939762e-29;3,04819056852012e-27
"C18orf25";1,77024863147355;1,77210804805253;3,60986783417497;3,84039845563768e-29;3,05540272369365e-27
"CFB";5,0633001033126;5,26958631060893;0,217733771131411;4,67024231272944e-29;3,69363661254093e-27
"TRIM21";2,14541579186077;2,14574689565121;6,42291717077043;4,88646125379338e-29;3,84190830107072e-27
"GBP1P1";4,98074415741275;4,99884219208008;3,11791962901584;5,23348541730731e-29;4,07321203660528e-27
"PATL1";2,05237029067328;2,05261914919799;6,80308564977898;5,24160160329275e-29;4,07321203660528e-27
"RAB39A";2,54210627121621;2,55318414448714;2,04322529610715;5,36923413296651e-29;4,14827649833701e-27
"AMBRA1";1,39898667470237;1,39958690485384;4,91685299674037;5,57672767749214e-29;4,28382426076782e-27
"DDX58";4,09523084379793;4,09538376531247;9,20309316583927;6,30006426525923e-29;4,81180908396885e-27
"ADAR";2,13903044332113;2,13906020951961;9,95085248200145;6,39322157378703e-29;4,85521588382031e-27
"ARL5B";2,16331077624826;2,16409863604693;5,16963588996046;7,92997783453814e-29;5,981001938991e-27
"USP25";2,04459307554204;2,04476808334124;7,25225085231557;7,96512303711206e-29;5,981001938991e-27
"RBMS2";2,06791058865827;2,07047869146969;3,41116850409021;8,06948775035174e-29;6,02551805984365e-27
"SAMD4A";3,56574740324046;3,59829783091104;1,22806964946586;8,52098589613096e-29;6,32730541598258e-27
"KIAA1109";2,13388308657405;2,13410584910672;6,94374223888449;8,58948795249466e-29;6,34293347917368e-27
"XRN1";2,80895804161577;2,80961510844429;5,9042624311096;1,24583055925762e-28;9,14932486540513e-27
"HERC5";4,65191290922425;4,65221434481857;8,7545946044415;1,40039222586344e-28;1,02282199403774e-26
"BRCA2";3,12266522546664;3,13277771973787;2,43979082121429;1,4173125390697e-28;1,02955431506552e-26
"CD164";1,64811761777916;1,64818722894975;8,35281042101299;1,45582598209011e-28;1,05181459873602e-26
"KPTN";2,44710016770944;2,45171938290879;2,89874961085168;1,79745792909914e-28;1,29165713335156e-26
"IFI6";4,09472769598236;4,09478400252409;10,8384927910374;2,07367158037533e-28;1,48217616809073e-26
"STX17";1,50813535352023;1,50887493116194;4,71252612208625;2,15449745580075e-28;1,53175601033153e-26
"EPSTI1";3,68057250307811;3,68102611541364;7,68786557572902;2,28140293031183e-28;1,61339849558454e-26
"STAT1";2,38905229391624;2,38910085432273;9,47691403059131;2,56686465079656e-28;1,80572173276562e-26
"MX1";4,24220973614537;4,24230115680329;10,2073031547059;2,62397648904432e-28;1,83623401845897e-26
"IFIH1";4,0621903291623;4,06296517190466;6,86577216641736;2,7375497912216e-28;1,90573388070146e-26
"ST3GAL5";1,9293168940212;1,93368483040709;2,69621575823886;3,01556830599724e-28;2,08839823719995e-26
"PSME2";1,99012966627573;1,99049214245784;6,28593297373981;3,15563225677868e-28;2,17413302804659e-26
"SAMHD1";1,94552626085365;1,94565722057713;7,60678908596939;3,26820146674624e-28;2,24014260536052e-26
"IRF7";3,36423655014549;3,36441513048766;8,54304614926716;3,31610757142022e-28;2,26138233671442e-26
"TRIM26";1,88242838074342;1,88291190443068;5,69355781219003;3,50365696885447e-28;2,37715122059436e-26
"RASGEF1B";2,14352870093543;2,1453156414313;4,04805373021078;3,90095660560065e-28;2,63334272679082e-26
"NAPA";2,2135502722189;2,21363460603585;8,48651986904378;4,52288176976044e-28;3,0378310419406e-26
"FAM72A";2,95925703419817;2,98040338950289;1,20648583020044;5,22829953597328e-28;3,49407257989094e-26
"ISG15";5,11988408560428;5,11998527735218;10,8514667590783;5,86328348444267e-28;3,89893766433138e-26
"TMEM150B";2,23668544087273;2,2384187005274;4,14806249657846;5,98962969192136e-28;3,96323715159509e-26
"PML";3,40680095034559;3,40776848125845;5,95259817850963;6,09004549797209e-28;4,00982995694063e-26
"MICB";2,3378884513655;2,33895626184557;5,00375453408833;7,13699861708796e-28;4,67613350568616e-26
"STAC3";2,3640311420252;2,37177055460306;2,48638999172436;7,94347926911726e-28;5,17914848346446e-26
"SERPINB9";2,28532610335043;2,28551999527053;7,3331649094884;8,09586600713315e-28;5,25288082773503e-26
"PLSCR1";3,3179660478972;3,31832001642789;7,59652448675081;8,36496017207322e-28;5,40125882415124e-26
"BMPR2";1,92024635099928;1,92105499877588;5,04675224216207;1,06705679366923e-27;6,85686591547257e-26
"OAS2";3,73625859939764;3,73653382166087;8,33168495490701;1,56262767760779e-27;9,99334044923721e-26
"DOCK4";3,20553721183152;3,20795360361722;4,35302397573739;1,62086531623953e-27;1,03164218175512e-25
"EHD4";1,51938818111138;1,5200734690752;4,89712295049597;1,75893248808318e-27;1,11421287373079e-25
"ELF1";2,05706812205508;2,05714011249531;8,55798847255217;2,01741410980123e-27;1,27192249960393e-25
"UBQLNL";2,85243781289768;2,86470774532719;1,91563041691814;2,30017317799543e-27;1,4433856665299e-25
"KIAA0895L";3,17662329955154;3,19336071318732;1,72730365528487;2,3311279781127e-27;1,45597460539506e-25
"PARP11";1,89493423930145;1,89576115971014;4,98800550015503;2,50091664031794e-27;1,55475589834836e-25
"MT2A";4,13615173707355;4,13626733413734;9,74067066821841;2,58579052230133e-27;1,60007759819813e-25
"CD2AP";1,95563175358034;1,95618400493453;5,63038612095086;3,27861517648756e-27;2,01944564280796e-25
"MTHFD2";1,6326328428546;1,63307729809553;5,72294690709642;3,54226699922206e-27;2,17183214273404e-25
"FAM122C";2,11719121692611;2,1236107324783;2,12780404101027;3,58620983688746e-27;2,18873427761816e-25
"GPR84";2,86809646226938;2,87874266334427;2,11406417397167;3,84183871323727e-27;2,33409164732406e-25
"STX11";2,52379455204191;2,5239047348625;8,19620359144975;4,06870167514397e-27;2,46073604479522e-25
"TMEM185B";2,14839924236968;2,14970657191461;4,3076378381514;5,08033560417352e-27;3,05872818402627e-25
"MR1";1,60958965022243;1,61044111487681;4,7916189047769;6,6405485139505e-27;3,98016015414629e-25
"DOCK8";1,87374558056782;1,87379411661361;8,83460527994342;7,7976531107825e-27;4,65283176244281e-25
"TCF4";2,13317792828731;2,13545084987111;3,66380931110381;7,83798558464494e-27;4,65611179219397e-25
"SPTLC2";2,31479172830617;2,31503127564196;7,13272849984077;7,92193540915956e-27;4,6770435065333e-25
"TTC26";3,5804211765401;3,58721068792247;3,14108242794796;7,94320571586906e-27;4,6770435065333e-25
"NPC2";1,54499350672586;1,5451400942152;7,05773440294255;9,45008815102596e-27;5,53990693976373e-25
"EPAS1";3,16842530195472;3,17848889109343;2,1617248764776;9,98347354726029e-27;5,82703525906904e-25
"GNG5";1,64219376897334;1,6423197475194;7,39950950696837;1,00445452633316e-26;5,83719095607349e-25
"SELL";2,12816835148176;2,12817872871984;11,3320291594334;1,0874363494397e-26;6,29206677342472e-25
"DUSP5";2,24464674821627;2,24605539152681;4,56420913501526;1,32233525857203e-26;7,61824701123871e-25
"C15orf48";4,04894906262093;4,09850229296998;0,834684372914376;1,41934870692261e-26;8,14206644494746e-25
"CSRNP1";2,58630210262439;2,58675493936284;6,25060764408989;1,44654728842349e-26;8,26262865686681e-25
"SP100";2,1404437421248;2,14062574433798;7,42253427069279;1,51493271376247e-26;8,61642155410605e-25
"IRF5";2,13352426860458;2,13377225659427;6,92441926502418;1,59597415089276e-26;9,00529463555543e-25
"PLAC8";1,72294896452094;1,72303215872739;8,33158820527949;1,5967790128884e-26;9,00529463555543e-25
"GRIPAP1";1,44854696187756;1,44908450538311;5,11745294752763;1,70046043879027e-26;9,54972866591208e-25
"ODF3B";2,77809778009163;2,77873806570758;6,18066141215812;1,98080300888925e-26;1,10775786681229e-24
"DAPP1";2,42232363961998;2,42255074784587;7,15330562314263;1,99636231865433e-26;1,11180744796391e-24
"SQRDL";2,29593953410372;2,29650408759849;5,79502547102582;2,14336750518146e-26;1,18872406947118e-24
"RIPK1";1,48165708270292;1,48199058767309;5,74414625606718;2,31012335582899e-26;1,27455826194812e-24
"IFIT2";4,32376386731824;4,32380797695691;11,2127065438163;2,31720527946575e-26;1,27455826194812e-24
"CD38";2,09901897994156;2,10033150116007;4,68496728542308;2,51133376401809e-26;1,37567570040433e-24
"CASP10";1,97239406378669;1,97296251242344;5,6243816027452;2,71173914641729e-26;1,47939205840872e-24
"CXCL11";5,09476640439882;5,27508144099875;0,205281518661412;2,89877929888068e-26;1,5750034190585e-24
"HSPA1B";2,33662024647146;2,33857380130981;4,01265968976849;3,45230794352573e-26;1,86815983697024e-24
"ABCD1";1,91531924529536;1,91611058505297;5,03453052006422;3,57614090118443e-26;1,92736690666254e-24
"SCIMP";1,5434917673402;1,54367067527463;6,9228494953342;3,73502615126938e-26;2,00491403766532e-24
"GBP5";2,89006312008104;2,89018648874605;8,37277091041099;3,86430474500194e-26;2,0625332807406e-24
"FAM72D";2,74957935269476;2,77331706898151;0,917901834649576;3,87322948874674e-26;2,0625332807406e-24
"LOC646329";3,27121060586472;3,2832833773242;2,12872954128307;3,97787313636925e-26;2,10985128336156e-24
"CCL2";6,07668341507791;6,08710797864804;5,1443969234909;4,04132991416465e-26;2,13503619101679e-24
"MYD88";1,74398327569306;1,7440762021703;7,90622386914116;4,3158141429046e-26;2,27106975724657e-24
"AGRN";3,61897369250482;3,6256329002215;3,48565761577556;4,82907845998172e-26;2,53119461553395e-24
"OR52H1";2,98935702099673;3,00431236742849;1,66307801979565;5,00823236542678e-26;2,61484507016775e-24
"ATF3";4,84278833107662;4,84984169987068;4,28053649355071;5,2053104319389e-26;2,70716650713211e-24
"CD300E";2,34051210163729;2,34085123322512;6,9664151740538;5,97437610387703e-26;3,09509732575273e-24
"GADD45B";2,05105546072515;2,05130601267328;6,67166550598691;6,23992765992097e-26;3,22018815067582e-24
"NSF";1,31817075657706;1,31846015481328;5,85376331541838;7,1515042791395e-26;3,67642331519148e-24
"IL15RA";1,83789315127969;1,83964938246252;3,84556594684587;7,79384985253744e-26;3,99128724632243e-24
"BATF2";3,88342990798768;3,9236311285836;1,19326327273265;9,50523955632681e-26;4,84912335533833e-24
"IFIT5";2,95361242761054;2,95407723561965;6,87789860161031;9,76851288162626e-26;4,96448453139987e-24
"NCF1C";2,59573682868153;2,59584758773729;8,16895464755279;1,06927922838218e-25;5,41363112369556e-24
