"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"MAP3K15";-1,98183226050811;-2,0862219786035;-0,829097644213307;4,54310240301473e-07;6,73126886539685e-05
"GGT5";-2,07078028255187;-2,16021803145827;-0,7270472776861;4,55004765680656e-07;6,73126886539685e-05
"G0S2";-2,19333139130531;-2,1982923570204;2,59449457330581;4,58286298631687e-07;6,73126886539685e-05
"ALPL";-1,68903518805507;-1,68936577571161;6,26886709537268;4,89992121362937e-07;7,11873336319242e-05
"ENTPD2";-2,45835595067308;-2,57179635137423;-0,61196547526854;5,1790039329218e-07;7,44328672768095e-05
"IGF1R";-0,843592084026335;-0,843833817910213;5,63205979042801;5,34043524336295e-07;7,49358828090319e-05
"BASP1";-1,25962829617412;-1,2604229414525;4,599684183561;5,3821561548802e-07;7,49358828090319e-05
"DPEP3";-1,1743073575181;-1,17817781026775;2,08993710895057;5,38219717916135e-07;7,49358828090319e-05
"CMKLR1";1,76368611989512;1,79358413173081;1,47279411911918;5,45212162139855e-07;7,51268634965083e-05
"WLS";-1,2072344321743;-1,2082366521193;4,09379419409971;5,57733786796486e-07;7,60680591257329e-05
"MICALCL";-1,19310839087887;-1,19464085557428;3,74050140242075;6,05406157956984e-07;8,17359465379096e-05
"ADAMTS5";-1,66879019584639;-1,72562934564912;-0,873199877767407;6,30757185262483e-07;8,43070053821834e-05
"RUFY4";1,4122765807525;1,42906586257759;2,10601982411404;7,03213683782165e-07;9,30609316577467e-05
"FOSB";-1,79673535011852;-1,80445729658383;1,50236697842046;7,10483156024248e-07;9,31011555237265e-05
"GPR77";-0,890092348755698;-0,890247484973792;6,383423752047;7,1987222813857e-07;9,34156524398071e-05
"CD300E";1,01014232691748;1,01035509861034;6,9664151740538;7,47117171761659e-07;9,60189242092917e-05
"FAM129A";-0,98732282648147;-0,987375662666903;8,24970725693111;7,62727589946843e-07;9,70915901640905e-05
"SPATS2L";1,80024725491092;1,80565363649472;4,43180457856087;8,45652525179461e-07;0,000106631996712723
"MAK";-1,26207582998634;-1,26402391922822;3,90801252750735;9,39635840858353e-07;0,000117375445316942
"ADA";0,738196657577122;0,738885465874277;3,98415276217128;9,92642602911445e-07;0,000122848713245503
"CDKN1C";1,31890456849915;1,32151376167753;3,39222353148602;1,08094552127106e-06;0,000131925885971344
"SOD2";-1,01977424300787;-1,01978460659109;10,7596420763743;1,08572852437886e-06;0,000131925885971344
"TALDO1";-0,759902213124123;-0,75992073440245;9,28914198498376;1,09909976951537e-06;0,000132347455129211
"RPS6";-0,98793412258637;-0,988215360531758;5,45051575346629;1,15370753207238e-06;0,00013768263280071
"SEC14L1";-0,881026453210476;-0,881057562543342;8,82819685289941;1,30828274156234e-06;0,000154747850652409
"IMPA2";-0,866213555197743;-0,866667351789012;4,72373576432064;1,38385570326053e-06;0,000162251011664739
"NOV";-1,19922915828435;-1,20124851644813;3,16934099745227;1,39900773486873e-06;0,000162601194645699
"NUDT5";-0,602751158843325;-0,602905649274438;5,67675832588333;1,46282426925101e-06;0,000168552665369043
"RAB3D";-0,834500804845606;-0,834615584931813;6,6761887178032;1,51864244251198e-06;0,000173488674244574
"GRIN2D";1,08877593354033;1,10509000417415;0,63735028588803;1,53502126684843e-06;0,000173873680107594
"DGAT2";-0,977386365257339;-0,977545215424602;6,30909688777926;1,5677071853974e-06;0,000176083817143039
"CPPED1";-0,823089128547215;-0,823164767822483;7,50599627453271;1,61298553378545e-06;0,000179659705371469
"REPS2";-1,00759514076669;-1,00792996082827;5,58401535008371;1,72279911290021e-06;0,000190305230934085
"FLOT1";-0,883881437569665;-0,884016439087005;6,69169857669963;1,7962318343428e-06;0,000196790448342835
"BCL6";-1,03263804160047;-1,0327074852578;7,97009231559704;1,88162032147697e-06;0,000204469408267164
"DOCK5";-0,83659531873241;-0,836787833604448;6,27716269580599;1,98989354897385e-06;0,000214171120783706
"MYO7B";1,63246443612347;1,65645418109762;1,10886952554997;2,00294703710633e-06;0,000214171120783706
"KLHDC7B";0,93381473782594;0,935725440577061;3,4836375320104;2,14636002876954e-06;0,000227684509083601
"DPEP2";-0,717731133148952;-0,717794805402333;7,15253704644728;2,25292919679169e-06;0,000236193599653428
"IL1R1";-1,12172627303652;-1,12656026148294;2,17313729172485;2,26191686036502e-06;0,000236193599653428
"MYBPH";-1,77144979546055;-1,82414693238231;-0,409906836229063;2,49092004386117e-06;0,000258090211676344
"AMICA1";-0,841552979182778;-0,84165231193183;6,85915581006345;2,59271278313637e-06;0,000263576716161287
"GPR97";-1,24269702773502;-1,24298953343157;5,93274037453068;2,59725104337005e-06;0,000263576716161287
"DTL";1,13936352266135;1,15382628650947;0,659636081027831;2,6030320614462e-06;0,000263576716161287
"PYGL";-0,981428809915175;-0,981554626923703;6,73602249928291;2,83244608417373e-06;0,00028465018316591
"AMPD2";-0,796355083644369;-0,796517780200858;6,05042809791848;3,00412386150894e-06;0,000299650145768124
"IKBIP";-1,00854174129325;-1,01009217730318;3,24257562718759;3,3378418985156e-06;0,000330471072707848
"RCN3";-0,926557941717135;-0,927551839870321;3,7405223941331;3,80684838483481e-06;0,000374134819938985
"RFX2";-1,04956350597611;-1,05145773258316;3,06500262824878;3,97646649114581e-06;0,000387952197960985
"RNF11";-1,11932459715243;-1,1194291143427;7,42201709825168;4,27317700045757e-06;0,000413878868029825
"ARAP3";-0,894597041091816;-0,894983149124848;5,02202161170302;4,59128374135033e-06;0,000441489917171859
"CDKN1A";0,9367012394045;0,93700373529686;5,95281282580723;4,64064672369453e-06;0,000443049172206437
"OAS2";1,28225724853209;1,28243252355817;8,33168495490701;5,17451415905801e-06;0,000490514583333116
"RPL3";-0,834846514001003;-0,83486637559397;8,96386710749728;5,29699149768158e-06;0,000498588650408535
"KRT23";-1,15500987898672;-1,15527718762802;6,00749464222454;5,45683195189127e-06;0,000510042069013837
"MPZL3";-0,895898647695741;-0,896211858563727;5,23190361946187;5,74956351485689e-06;0,000533671291247064
"RPS11";-0,759825607011846;-0,759833843297358;10,2570081790384;6,22595304397951e-06;0,000573904057833311
"AVIL";-0,847194591046511;-0,848449101908958;3,50338988105272;6,47165154564751e-06;0,000592466401089895
"IL1RAP";-0,962492525211328;-0,963583794033203;3,91872528963875;6,77515205871757e-06;0,000612636660631429
"MICAL2";-0,949901376402655;-0,950015407431307;7,09278540667374;6,78379087188503e-06;0,000612636660631429
"KIAA0226L";-0,883176771572322;-0,883867723069043;4,1156759786311;6,86662596965001e-06;0,000612636660631429
"CD101";0,795424585307191;0,795963075860834;4,39344346403866;6,87531790324064e-06;0,000612636660631429
"PAX3";2,10027806592093;2,32809832593451;-0,611610466317881;7,05426015128459e-06;0,000624418815775297
"NARF";-0,690459317810132;-0,690704139744544;5,4486083226632;7,46112031334589e-06;0,000656087724395929
"CD1C";-0,938778735611172;-0,942260087401906;1,84042439219054;7,64729134617746e-06;0,000668063373418353
"SLC11A1";-0,898719369377271;-0,89881726554377;7,10926297906016;7,69958598401654e-06;0,000668264066638734
"RAPGEF2";-0,781991098575072;-0,782780497620458;3,95079287503272;7,96972841403842e-06;0,000687247677303468
"ABTB1";-0,807303328057561;-0,807327290055031;9,0118506326825;8,14221534520743e-06;0,000697620835282324
"KIAA1324";-1,22840571845672;-1,22927802712812;4,23800179952992;8,22637682417263e-06;0,000700342373451538
"TIGD3";-1,20031048345917;-1,21348743205415;0,616843083727605;8,33569532262128e-06;0,000705157618241494
"MMP25";-0,938190915496439;-0,938218183225767;8,90180256301851;8,48522891891962e-06;0,000713292891385406
"TUBA1A";-0,752467160854226;-0,752494974894996;8,81704801637307;8,67779283223204e-06;0,000724080221175247
"TPST1";-1,15807704841963;-1,16464345184205;1,41244392660486;8,79324339774698e-06;0,000724080221175247
"ASF1B";-0,804225256649158;-0,804947237712411;3,82506226966548;8,80820282550944e-06;0,000724080221175247
"DDB2";0,688108239781616;0,689079993454317;3,46283075475908;8,83024659969814e-06;0,000724080221175247
"LOC100289473";-0,92846205470051;-0,929679284470834;3,48207838161915;8,91120765218363e-06;0,000726263423652966
"PRKDC";-0,714008535441615;-0,714277753550404;5,05240804188659;9,02960430695393e-06;0,000731452673737856
"RPL27";-1,12833005858859;-1,12838100802003;8,1692312303601;9,09763182255523e-06;0,000732523776748634
"RRAS";0,929249980613712;0,931372857433962;2,98306278408263;9,22274474299231e-06;0,000738150935537935
"KDM4B";-0,763678569340732;-0,763805415893096;6,49801547571643;9,37084504558705e-06;0,000742851424775687
"CCDC125";-0,763986952139927;-0,764345296974706;4,8506299912283;9,39262986586047e-06;0,000742851424775687
"GSDMB";0,967748435411;0,977403188794522;1,38559711568212;9,84483860944098e-06;0,000774035957963459
"ALOX5";-0,809032542360452;-0,809107065271763;7,55444190905763;1,01084197335909e-05;0,000790111919059509
"CDK19";-0,658737963550337;-0,658947070882161;5,50900984243074;1,0241927996629e-05;0,000795893079086878
"ZDHHC18";-0,766161598277963;-0,76622136945223;7,69928307362676;1,06557754811915e-05;0,000823155738074614
"RBM47";-0,833138298385357;-0,833247609925875;7,04280485131506;1,07468810657146e-05;0,000823155738074614
"FNTA";-1,0959503161024;-1,09610341679118;6,63709799687781;1,07775141525556e-05;0,000823155738074614
"GRAMD1C";-1,03288622407181;-1,03744636679662;1,55847241289736;1,12980762862667e-05;0,000858011861603639
"UBTD1";-0,75404356731758;-0,755177111403068;3,23073086760587;1,21333264414964e-05;0,000916237521000229
"ST6GALNAC2";-0,987958280861325;-0,98885783357981;4,27926731257084;1,46813696847761e-05;0,00110242240003774
"GPR20";1,47242599882509;1,50722403316726;0,142271038927031;1,49885339543263e-05;0,0011191996918074
"CPD";-0,8226877922105;-0,822902214680929;5,73214732325281;1,53463805529679e-05;0,00113955401372761
"BANP";-0,650521660300781;-0,650881053773253;4,70640046157031;1,58902179168573e-05;0,00117341797058959
"DYSF";-1,0046339125027;-1,00491227861437;6,48244931711536;1,60457442428594e-05;0,0011783924041212
"SCO2";1,08766901297159;1,09012145703632;3,85470935766043;1,65007107707277e-05;0,00120518306099205
"SNHG9";-0,854157236242578;-0,856371685764765;2,38371665068045;1,71558995090761e-05;0,00124622691759952
"RAB39A";0,900452272972952;0,906744394020596;2,04322529610715;1,81553573007132e-05;0,00131170003070991
"ANGPT1";-1,09301555104433;-1,10074585631928;1,0302427469113;1,86776738270679e-05;0,00134218165791715
"TIAM2";-0,97520792246618;-0,978181800895104;2,16586281872351;1,9432586417503e-05;0,00138896229976655
"EEF1A1";-0,71809846834342;-0,718101850722232;11,3851801187354;1,95724861421787e-05;0,00139152047753383
"IFRD1";-0,913107182846536;-0,915112234940169;2,73311479090766;1,9951989867558e-05;0,00141099627814699
"LRP10";-0,745794045037626;-0,745832920237464;8,42719970015951;2,13342356383811e-05;0,00150080733443475
"DSC2";-1,13107312903649;-1,13204065201989;4,21143232736188;2,17493149061702e-05;0,00152199656039723
"RPS10";-0,837127398978146;-0,83717576215428;7,81588354749676;2,20912538975464e-05;0,00153787343538857
"VMP1";-0,739020782429277;-0,739052158330927;8,61303309259792;2,31921302196449e-05;0,00160614514256878
"SAMD9L";1,14400578283624;1,14438071997606;7,06098376686917;2,33593481314595e-05;0,00160938684085097
"CSF3R";-0,832989565503964;-0,832994655417187;11,646762365575;2,38102458147297e-05;0,00163203972081886
"C1QA";1,37452014362676;1,38017080427687;2,75752281954711;2,42254568161494e-05;0,00165202783573802
"RAB2B";-1,02023179817394;-1,02033438637995;7,51459915240381;2,4639638502006e-05;0,0016717431889229
"SDC2";-1,34314378730984;-1,35033482049008;1,31704186944059;2,49332118204039e-05;0,00168311772318948
"MS4A7";0,766851346972898;0,767195356635751;5,45596316632463;2,53727618450667e-05;0,00169629081332051
"EIF2AK2";1,02849985219179;1,02862541777623;8,26760763863879;2,53821758689288e-05;0,00169629081332051
"EEF2";-0,645157919654821;-0,645163839208832;10,4720053775468;2,62704836016754e-05;0,00174692181004972
"TRIM14";0,677629399775375;0,677725193930906;7,4700076936562;2,64619611927334e-05;0,00175094343218849
"FAM53C";-0,68876590589883;-0,688869070282344;6,70350867367105;2,66351881248019e-05;0,00175372376589213
"SIRPD";-0,830874622107172;-0,832769769940996;2,94051942175834;2,70047421115414e-05;0,00176934011305325
"RPS5";-0,720260749398064;-0,720306683012264;7,65255262781023;2,72580085433184e-05;0,00177722215702436
"NECAB2";-1,49189243977618;-1,50046111891485;1,47365773346587;2,79666405091855e-05;0,00181457338371735
"PLEKHG3";-0,690664840994317;-0,690777634225616;6,38100597844791;2,94943760411484e-05;0,00190445328582604
"SMAP2";-0,696936363997776;-0,696970995437263;8,49032768301822;3,00697024341153e-05;0,00193226751314608
"P2RY6";1,20537353717625;1,2223303897049;1,13414711158455;3,12626574150841e-05;0,00199931425363643
"SGK1";-1,30663049291726;-1,34000648092689;-0,451850500077827;3,14463296106132e-05;0,00200148400750217
"PLSCR1";1,06109056374158;1,06129538105657;7,59652448675081;3,18926960448159e-05;0,00201509730988888
"YOD1";-1,12713431417325;-1,1273805396252;6,19706823041292;3,19617409618765e-05;0,00201509730988888
"TREML3P";-1,13713984171778;-1,13878305124948;3,30606273252161;3,25823194254594e-05;0,00204073747816466
"SLC6A6";-0,68673105389327;-0,68677481647951;7,9672462399844;3,26737857494566e-05;0,00204073747816466
"ABHD5";-0,903070610443762;-0,903300622819077;5,79730386697532;3,31218473098218e-05;0,00205910051694455
"PTGS2";-0,877220701935741;-0,877891851063051;4,39715546517646;3,340068299436e-05;0,00206682189306767
"CARD17";1,26025198079156;1,26443969795981;3,50911188366571;3,66997376443568e-05;0,00226050089103444
"EMR2";-0,846070030175844;-0,846202450201121;6,54712567529221;3,78297535617653e-05;0,00231941507388328
"MBD6";-0,728543123675995;-0,72878182436336;5,52595509538888;3,92277833250589e-05;0,00238798063117032
"RPL19";-0,687213406185358;-0,687227098670661;9,33733621670146;3,9305382227852e-05;0,00238798063117032
"S100P";-1,54142431045254;-1,54176476627283;6,12158223846486;3,9770008627251e-05;0,00240527572539293
"B3GNTL1";-0,737660166929997;-0,738720727454381;3,46140866093792;4,08571048178013e-05;0,00245989217565194
"LOC100129250";-0,808217596895565;-0,809578596694587;3,14196642831051;4,39744260964993e-05;0,00263570483948793
"RIN2";0,851809070328898;0,852188191553046;6,68393283375178;4,42980113814377e-05;0,00264324651841204
"LGALS9";0,68753383878748;0,687650261363784;7,18844726187008;4,47194986307042e-05;0,00265653697199108
"CHST11";-0,542725054985688;-0,542791648359363;6,88853165982239;4,65320541169961e-05;0,00275197980233527
"MCM10";0,994481560716589;1,00975079875161;0,510357637449449;4,7182270737626e-05;0,00277814198537052
"UHRF1";1,08765341982691;1,09751567786239;1,11622247610613;4,83181100506065e-05;0,00283254324094915
"TAS2R40";-1,30994399503746;-1,31397308680761;2,33177328845511;5,11140604125882e-05;0,00298190850451103
"IFI6";1,19106631395102;1,19109992833046;10,8384927910374;5,13122067961646e-05;0,00298190850451103
"RPS13";-0,707529749594108;-0,707563677115748;8,10501452216253;5,2068433205039e-05;0,00301275618276429
"C3AR1";0,886176467402388;0,886632114480686;5,4123066842398;5,23424731223776e-05;0,00301555817135215
"RNASE1";1,53266123765982;1,56739597920083;0,14922689093182;5,32414188906886e-05;0,00304886609158775
"TSPAN2";-0,891640111217607;-0,892420747440114;4,6415744416189;5,33768266819941e-05;0,00304886609158775
"MYADM";-0,799298385347294;-0,799361388862228;7,54583390151798;5,41229478903863e-05;0,00307832902767193
"RPS21";-0,937179452359876;-0,937245173928398;7,43651142001298;5,62555197622054e-05;0,00318606473365101
"SLC12A9";-0,731335277067384;-0,73150999992661;5,92236177265726;5,94838346797684e-05;0,00335468748662356
"CDC45";1,02558727636437;1,04471443910818;0,253176026824195;5,97363141228542e-05;0,00335477132170617
"MBOAT7";-0,820083150467902;-0,820113153294187;8,84677625261136;6,06894462224582e-05;0,00338271006780403
"FBL";-0,622835562190501;-0,622976474803188;5,80569191637684;6,07399682981421e-05;0,00338271006780403
"TRIM6";1,38884320550046;1,40363637792943;1,92758656864305;6,31140355199936e-05;0,00350034107369392
"UPK3A";1,39364814557012;1,41100973007155;0,899369326726024;6,35518575932165e-05;0,00351005838260715
"EEF1B2";-0,99460401261618;-0,994759869829736;6,28063571792205;6,64494724131771e-05;0,00365499443734372
"BEST1";-0,762425577853658;-0,76284196170453;4,87931220830333;6,79251195548967e-05;0,00370778512306722
"FRAT1";-0,640850105091179;-0,640961104128585;6,4174824379121;6,79640397389996e-05;0,00370778512306722
"PPP1R15A";-0,914347868048692;-0,91475020435884;5,27773769193752;7,33331155108934e-05;0,00398443260942521
"RPS23";-0,671951040624996;-0,671966778127401;9,04654099351191;7,61412613518515e-05;0,00412025951104796
"WDHD1";0,909814579458239;0,919696366299694;0,57009379052422;7,77222229570834e-05;0,00418885174211442
"CHMP1B";-0,558867900225148;-0,558927973629843;7,06202803132714;7,94702257065237e-05;0,00426585958551565
"B9D2";-0,579432235658176;-0,580162194462981;3,5188253996869;8,18653757146504e-05;0,00437685044720807
"AATK";-0,879089555511758;-0,879468924602303;4,93763366585083;8,39132732914776e-05;0,00446846538172864
"ERGIC1";-0,70778336112116;-0,707962708036321;5,79661558598306;8,44844104930546e-05;0,00448102631210384
"GLIS2";-1,27327191180431;-1,29539644932507;0,145661800977051;8,5241026250493e-05;0,00450328678602407
"SLC25A37";-0,870986789914408;-0,871000886505007;9,97953020601719;8,56228932200578e-05;0,00450565193220194
"GNB2L1";-0,604783552991275;-0,604791793456927;9,85899094337037;8,71115639206787e-05;0,0045660124053482
"MERTK";0,799244256708794;0,801691876986889;2,49982153256363;8,78858784834349e-05;0,00458860410863121
"LINC00085";-1,04176357568096;-1,05236184371959;0,831561762721222;9,13534167556717e-05;0,0047510885928261
"PDZD8";-0,640023434567128;-0,640468443372221;4,22933476995852;9,18827529476918e-05;0,00476009641821259
"MSR1";1,16893550130191;1,18305607536768;1,80166913851891;9,28374970062173e-05;0,0047754331890439
"ALMS1P";1,44042462347153;1,46448402305288;1,28280524925313;9,28933584581336e-05;0,0047754331890439
"FAM174A";-0,749913883889745;-0,751686879495384;2,68695152695497;9,4681406952407e-05;0,00483530567066473
"SNHG4";-1,525260676243;-1,52555677482051;6,37436566620332;9,47815416515158e-05;0,00483530567066473
