"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"ORM2";-1,42933057505488;-1,43323889452553;2,32758796457789;8,33689589408084e-05;0,0141051836101626
"BHLHA15";1,44003838811621;1,46263666437485;0,161401996732077;8,75110025085086e-05;0,0145507275432573
"EGR1";-1,17948012629671;-1,18326374198387;2,25178418826849;8,85307189779312e-05;0,0145507275432573
"HIST1H2AL";0,884605582577837;0,886960668343207;2,64900078821033;9,01117056235964e-05;0,0145507275432573
"UHRF1";1,04797890668166;1,05767393846576;1,11622247610613;9,03569045406519e-05;0,0145507275432573
"ZWINT";0,964015901627;0,969525093162895;1,56436968613215;0,000109757614113306;0,0174645270266482
"SAMD9L";1,04351503319539;1,04386663015977;7,06098376686917;0,000113478567868868;0,0178441710368858
"CDC45";0,98794357442304;1,00645504448437;0,253176026824195;0,00011758611984977;0,0182750706733957
"RPL21";-0,881758967331521;-0,881787056428632;8,70126792665508;0,00013804283829144;0,0211089133843276
"TIAM2";-0,87313757384907;-0,875716260012144;2,16586281872351;0,000140186930926162;0,0211089133843276
"GINS2";0,863455146002942;0,869698783722171;1,32172755195793;0,000140557630645306;0,0211089133843276
"NCAPH";0,841373526405112;0,853380895667508;0,312635901897664;0,000153874039693538;0,0228520046060426
"TUBA1A";-0,656942796127144;-0,656966227968377;8,81704801637307;0,00015658350073124;0,0229823238286929
"SPP1";-1,26541467713507;-1,28468399205077;0,135408415868866;0,00015819046777194;0,0229823238286929
"RPL11";-0,840230627362857;-0,840245559585034;9,45630262253799;0,000164481514122536;0,0234158797106666
"FNTA";-0,939402619337122;-0,939525876079398;6,63709799687781;0,000164678489660531;0,0234158797106666
"EIF3L";-0,541255714660087;-0,541309285504874;6,7536580318041;0,000179615727880915;0,0252709875669085
"MICALCL";-0,89636795384621;-0,897396192775394;3,74050140242075;0,000184424511645468;0,0255782173767207
"KLHDC7B";0,754124964015057;0,755751326193853;3,4836375320104;0,000185626745888217;0,0255782173767207
"TNFRSF9";-0,82992799542137;-0,832136092483784;2,0909398173178;0,000190369196602453;0,0259640273651876
"TBL1X";-0,619250692537295;-0,619607986655413;4,50438430518735;0,000206488748251352;0,0278780667588643
"HIST1H3F";1,04831786564231;1,04925784292548;4,1188237238703;0,000210278929342714;0,0281058816959471
"APOBEC2";-1,42142217970633;-1,46990711496983;-0,129391877455046;0,000214141722081264;0,0283387946271106
"LPL";-1,47550684392231;-1,50769929725621;0,116344558238002;0,000221276601170249;0,028995912267074
"TOPORS";-0,641676722047706;-0,641888881861249;5,49188905260657;0,000232285174976417;0,0301429480459688
"PLXNA2";-0,721096524540395;-0,722320143646875;3,09390277026646;0,000238596161062648;0,030664195084263
"EIF2AK2";0,890177369197101;0,890290719770479;8,26760763863879;0,000279195247454145;0,0352780221330178
"MPP1";-0,856081065662613;-0,856116099611302;8,79059759770772;0,00028189350691644;0,0352780221330178
"IMPA2";-0,675408902111988;-0,675738223774257;4,72373576432064;0,000282414212796117;0,0352780221330178
"MEIS1";0,716346496673836;0,720243265905759;1,50991628072965;0,000306254805867476;0,0379018679187471
"CDCA5";1,00276022576842;1,01336325962378;0,772664764329213;0,000334734896968981;0,0410464828705266
"ADAMTS5";-1,14303456244866;-1,17321071502911;-0,873199877767407;0,000348624120962579;0,0423610000071439
"SHCBP1";0,906467599695674;0,921821984336198;0,216795922487425;0,000374488894047062;0,0450938608813787
"HRASLS2";1,36532786824032;1,3949785213876;0,125984467953945;0,000382693269778728;0,0456703414630578
"ICAM3";-0,68763700656118;-0,687757035394047;6,3742472556089;0,000386722955475632;0,045742823211392
"ENTPD2";-1,57667271512624;-1,62084445307886;-0,61196547526854;0,000415739213495917;0,0484557734541059
"CIT";1,03971745466811;1,07295948877899;-0,525094554930507;0,00041690961747884;0,0484557734541059
"SLC25A37";-0,785660772085938;-0,785673084901583;9,97953020601719;0,000431562974916795;0,0497264717477404
"TAGLN2";-0,63188098637961;-0,631889581944578;9,98833215845532;0,000442638672587475;0,0505667392974717
"NUDT5";-0,485003560531868;-0,485122607398394;5,67675832588333;0,000460245088909192;0,0521325072742394
"SIRPD";-0,705792178671379;-0,707349049186073;2,94051942175834;0,00046638839289968;0,0523844307520766
"HIST1H2BE";0,607579636009566;0,607808523709228;5,31908794569667;0,000473540207664682;0,0526209073307823
"SPATS2L";1,27986642146208;1,28425564524198;4,43180457856087;0,000476367633325202;0,0526209073307823
"ORC1";0,82445464941552;0,836285152649488;0,3192724451568;0,00048284171787528;0,052898872140336
"RSPH9";0,948323797574378;0,957923932498775;2,10911759416501;0,000487904850081792;0,0530189937088881
"CENPM";1,12695602096106;1,16403616190494;-0,454325295487027;0,000494394170177422;0,0532909070854146
"EMR3";-0,73689253462995;-0,737205124435647;4,7530119735434;0,000507863095868205;0,0543047851149954
"CDK1";0,882063783469216;0,893241121298279;0,561488010184436;0,000524495648661796;0,0556381653969331
"NCAPG";0,786550659919486;0,793191529246074;1,00956021847984;0,000549081761688858;0,0577876128089234
"HIST1H1B";0,824475116319259;0,825104113972425;4,11617561491759;0,0005618097563111;0,0586652281472981
"BAG1";-0,831530342507023;-0,831619941513718;7,40298302969514;0,00057303565253404;0,0593736010214727
"TOMM7";-0,84086550623362;-0,841165370005017;5,12325123870773;0,000597863387681496;0,0614695541519298
"MKRN9P";-0,97022527661995;-0,972965150073452;2,596510825358;0,000645231036737165;0,0658332674582362
"RIOK3";-0,819991449705876;-0,820107224667741;7,04751995343213;0,000654271877367445;0,0662499841885854
"GPR157";-0,681199016317829;-0,683483850425966;1,76532805624076;0,000694207641942919;0,0697652582120982
"PFDN5";-0,801729062475543;-0,801849816877428;6,51903012633168;0,000707075980198774;0,070133875019733
"TALDO1";-0,567701888011702;-0,567714768247655;9,28914198498376;0,000708369978128382;0,070133875019733
"NUDT4";-0,748817314158374;-0,749031914616351;5,73299463588617;0,000739810008333823;0,0727080924366902
"HIST1H2BO";0,917356381400801;0,926155227874407;0,984943104700202;0,000758653757220741;0,0740158110876819
"CCDC176";-0,971571205101478;-0,9736264217613;3,15837479466536;0,000773698813874816;0,0749366546829767
"RPL3L";-1,88118395601997;-1,94206306965801;-0,287843940126562;0,000800908488081559;0,0766438808624508
"ZCCHC2";0,760885466342084;0,761156729275416;6,29177024500322;0,000802793903990955;0,0766438808624508
"AIF1";-0,562286495726627;-0,562352386192186;7,27130699537897;0,000858296320625264;0,0813616214289168
"GLRX5";-0,914260507602051;-0,914295570087246;8,8323470636438;0,000872253107403818;0,0821023593912636
"ORAI3";-1,04065018185157;-1,04165168743502;4,0387049755196;0,000912686660363867;0,085307481835129
"TRIM6";1,15659384767248;1,1696482758438;1,92758656864305;0,00094146900976033;0,0873866304476151
"GPR146";-0,891042650291544;-0,891506879599902;5,06357625943226;0,000985000816566238;0,0907966959601679
"PSMF1";-0,734108215959239;-0,734122298997499;9,87875346232145;0,000999873521165185;0,0915363663280401
"CPPED1";-0,597879620650574;-0,597930120253167;7,50599627453271;0,00102956539290353;0,0936134084459086
"FAM46C";-0,892328603574007;-0,892337483213586;10,7184202176334;0,00105868364164374;0,0954881619693154
"FECH";-1,02181046826324;-1,0219485809552;6,95444734735323;0,00106447225298728;0,0954881619693154
"PAX3";1,56158256627323;1,75853616274069;-0,611610466317881;0,0011116451395121;0,0990549928981246
"TPT1";-0,759278556261027;-0,759296382539753;9,16566332931626;0,00114885165546302;0,10169239223125
"DYRK3";-0,886882244905465;-0,892704553932454;1,72476500665399;0,00115824729646099;0,101849561608537
"DEPDC1B";0,871450333470299;0,891733556140658;-0,297385000242775;0,00117284393621883;0,102459033016345
"UBE2H";-0,740387620536094;-0,740476294834222;7,15893275442472;0,00119474130186404;0,103694235329316
"PTRHD1";-0,578011105513676;-0,578549059519108;3,83333635921247;0,00120865154277412;0,104224751746574
"LOC100129250";-0,655983777266074;-0,657024239562912;3,14196642831051;0,00121731050501464;0,104298539807857
"CCDC153";-0,841539537135292;-0,851474660093799;0,267872917065332;0,00125458043645399;0,105698879435072
"IFIT5";0,796104778502683;0,796330971334315;6,87789860161031;0,00125544073975858;0,105698879435072
"RPS6";-0,677121037136093;-0,677291274321865;5,45051575346629;0,00125737855979174;0,105698879435072
"SHISA5";0,567201553896868;0,56722117058038;9,3197496274405;0,00129802664104445;0,108260830179917
"RSAD2";1,29349330777943;1,29358906908954;9,995634610669;0,00130978242685039;0,108260830179917
"PDZK1IP1";-0,937446466631936;-0,937544463387862;7,52685041087106;0,00131215430862985;0,108260830179917
"PVRL1";-0,622963665347786;-0,625164727953212;1,98757702083812;0,00132605687218535;0,108736663519199
"IFIT1";1,20367785475156;1,20375883347739;9,96813982282451;0,00136979530852388;0,109823779875382
"RPS11";-0,57226662328619;-0,572272406288897;10,2570081790384;0,00137741691653664;0,109823779875382
"TNFRSF17";0,896934587627453;0,90086841925683;1,56972266522926;0,0013779289788747;0,109823779875382
"RPL27";-0,815625349153751;-0,815657948867494;8,1692312303601;0,0013812566398377;0,109823779875382
"HIST1H2BH";0,648612663520123;0,64884955108671;5,28834407353628;0,00138436403980214;0,109823779875382
"SCO2";0,815037832303646;0,817016185693916;3,85470935766043;0,00138861430487353;0,109823779875382
"USP18";1,07655305414715;1,07764689861029;6,83020925682765;0,00140219327079243;0,110245383867127
"MKRN1";-0,791906013207206;-0,791925444589968;9,33526883717745;0,00143739711798558;0,112220406591916
"IRS2";-0,665415727670788;-0,665895349386437;3,87921674052063;0,00144410518732676;0,112220406591916
"RNF11";-0,780613176965292;-0,780676983423795;7,42201709825168;0,00145681949904593;0,112554042914728
"MX1";0,958444360228501;0,95849120387349;10,2073031547059;0,00146637117328522;0,112640902885806
"GPR97";-0,838508708921066;-0,838678103908098;5,93274037453068;0,00148689567583945;0,113564843447257
"IGF2R";-0,624964368588555;-0,625013786461782;7,47276777593081;0,00152160672658247;0,114998117532759
"DLGAP5";0,715370004426453;0,719435718080792;1,45275329564541;0,00152786840557168;0,114998117532759
"KANK2";-0,900036019833988;-0,901786600783528;3,13046890550634;0,00153147276079837;0,114998117532759
"KIAA1958";0,699997821810048;0,703320109384538;3,128493618691;0,00155101780985035;0,115815106404803
"RPIA";-0,764852713692588;-0,764995588760758;6,3898839247368;0,00162887072363839;0,120952700511948
"TSPAN2";-0,702942916360159;-0,703520376956095;4,6415744416189;0,00171722026267058;0,126808652104171
"RRP12";-0,588612284096763;-0,588857525297838;4,97791768213021;0,00174054416499425;0,12782479840282
"CHI3L1";-0,980311402245503;-0,980429234088983;6,54603075157521;0,00176314025437871;0,128494745777737
"THBD";-0,75852266976148;-0,759191781959067;3,73618340886991;0,00177575529173831;0,128494745777737
"RPGR";-0,540681549837717;-0,541250311264086;3,53893276604215;0,00178449499147253;0,128494745777737
"PPBP";-0,745270325054251;-0,745298550982577;8,7078337818465;0,00179578463168954;0,128494745777737
"FOXO3";-0,68610539191093;-0,686171491012918;7,23243067915021;0,0017977343603499;0,128494745777737
"C10orf10";1,10908318688269;1,14851170828775;-0,559606439364403;0,00188441668695071;0,132493858800831
"IFIT3";1,08710667064159;1,08721718207838;9,12886426230146;0,00188543502587381;0,132493858800831
"RPS21";-0,731062622087305;-0,731109916940015;7,43651142001298;0,00188781641933502;0,132493858800831
"HIST1H2BM";0,75355730951765;0,754034222937319;4,49959354185886;0,00189333585447843;0,132493858800831
"CENPA";0,79870784929485;0,819212898436753;-0,399236038388013;0,00190618275378165;0,132698118161695
"PLSCR1";0,794489200780984;0,794655374075397;7,59652448675081;0,00192721859447318;0,133467376858697
"OAS3";1,10897749027596;1,10906610761624;9,32905301777549;0,00193741076118738;0,133481609453765
"TNNT3";0,674457398143515;0,676859443393624;1,9170492059572;0,00195547678527917;0,134035398523289
"ISL2";-0,80480895149291;-0,80755252206967;1,81613900061599;0,00197414631256955;0,134624691907166
"PKMYT1";1,04697301226972;1,08850971845383;-0,631502791287733;0,00198790983076637;0,134875141106717
"TBC1D15";-0,753016491941899;-0,761264308808976;0,628704065920575;0,00200958719011284;0,13565728476287
"RAD23A";-0,68814641768764;-0,688204228914258;7,72534818344665;0,00205100840542021;0,137111087422936
"TSPEAR";-1,1303645897758;-1,14957516460256;-0,0222764533814804;0,00205724924020495;0,137111087422936
"TSPAN5";-0,773804344026651;-0,773981652045722;6,22320586617909;0,00206189799281835;0,137111087422936
"SNHG4";-1,18840021129755;-1,18860048418547;6,37436566620332;0,00212573201956911;0,140656109770103
"CCNY";-0,42691613941582;-0,426967260906737;6,74796339066143;0,00214753895321916;0,141399042604568
"PRDX6";-0,697245291190905;-0,697281212192744;8,35658499218446;0,00218999647447269;0,143487710185304
"ORM1";-0,950013124497177;-0,95276651583548;2,21766296526139;0,00247495573990163;0,160774166396919
"SLC31A2";-0,623250802722485;-0,626585804826246;1,8685796454318;0,00247789004023382;0,160774166396919
"EEF1B2";-0,755958252252757;-0,756066234570101;6,28063571792205;0,00257429862230737;0,165428660078348
"TRIM14";0,522908010268104;0,522985603504388;7,4700076936562;0,00257437986654918;0,165428660078348
"DCLRE1A";0,660291636615793;0,66677826211084;0,740968785123479;0,00259026198220005;0,165652830880793
"SCARNA7";-0,77929299877564;-0,779352434390542;7,42933477877692;0,00262771835401742;0,167248016760937
"KIF11";0,827080968638616;0,848252532899956;-0,403028397263898;0,00270198166116913;0,169405608079912
"ANGPT1";-0,764629472107981;-0,769428783636194;1,0302427469113;0,00270974043541749;0,169405608079912
"RPS3A";-0,908653008066907;-0,908722925093702;7,15550239126268;0,00271219825996089;0,169405608079912
"MOXD1";0,808370723135693;0,827935616419628;-0,340154818438006;0,00271231483832868;0,169405608079912
"SIGLEC11";-0,681147836844435;-0,681526867429117;4,60550163587811;0,00272672655713768;0,169513614710243
"FUNDC2";-0,714145059348728;-0,714710002933548;4,42731930122162;0,00277449634410627;0,171684806182058
"LGALS3BP";0,675403010990894;0,67585513650919;5,67416290342356;0,00284703644221758;0,175247458160998
"SIGLEC10";-0,653607424626643;-0,653893573702119;4,92870502423705;0,0028582931227815;0,175247458160998
"HBB";-0,727665300602813;-0,727665341976964;18,1310468043894;0,00290187439255761;0,176074740480689
"CHPF";0,653736165531072;0,656198496120914;1,80372783249005;0,00290867815910774;0,176074740480689
"BNIP3L";-0,633545037752531;-0,633561540829765;9,3715784735284;0,00291130612346493;0,176074740480689
"RAB3D";-0,555915264956446;-0,555984085470599;6,6761887178032;0,00300374554387018;0,180847130357517
"VMP1";-0,55054646408863;-0,550568260542597;8,61303309259792;0,003060410401719;0,183432490714691
"GPR77";-0,570222902576285;-0,570310956160388;6,383423752047;0,00311683071738364;0,185980175752454
"TREML3P";-0,804584927230881;-0,805598195792562;3,30606273252161;0,00313776205098868;0,186177980643159
"AOC2";-0,6577572007461;-0,658554438141974;3,52791450185203;0,00314800416170536;0,186177980643159
"RPS6KA5";-0,532828700938115;-0,533197692473883;4,46471209352549;0,00316603120828187;0,186419264889407
"HIST1H2AH";0,647533878171678;0,648089102475372;4,10446957272363;0,00319779707699209;0,186665050078949
"AOC3";-0,607014928541802;-0,60826273867447;2,76397781749926;0,0032002403528157;0,186665050078949
"SELK";-0,648558121632544;-0,648903858476499;5,03726316634646;0,00322380502363747;0,186665050078949
"THBS3";-0,715870715025647;-0,728340466033728;-0,0400312609774533;0,0032260681257098;0,186665050078949
"EPB41";-0,700687650716128;-0,700703098651529;9,57851162624645;0,00324959119414826;0,187215671987007
"SIAH2";-0,756570167210401;-0,756654327368903;7,17792915344293;0,00338005631964111;0,193896277975635
"RPL23";-0,858430156021684;-0,858503623490157;7,12679491297575;0,00341450769625235;0,194932616709499
"IL1R2";-0,643009470208392;-0,643152286009973;5,93168536645759;0,00342729050776091;0,194932616709499
"NARF";-0,497891447875717;-0,498056120747556;5,4486083226632;0,00345391878084514;0,195614739088035
"OR2W3";-0,921208846372266;-0,921391595597507;6,41914643378332;0,00348684237608893;0,196646140079344
"YBX1";-0,678138277358562;-0,67815235729836;9,70653569839187;0,00353492187901795;0,198520024516613
"EMR2";-0,61852484668048;-0,618613714235821;6,54712567529221;0,00358100313564595;0,19974584972123
"MARCH8";-0,770850097833729;-0,770876627732212;8,83537560309432;0,00359875360705733;0,19974584972123
"PI3";-0,977183067542646;-0,977369894011113;5,60921742454388;0,00360750319448946;0,19974584972123
"HIST1H2AD";0,496014948527258;0,496671669099945;3,5446949220677;0,00361652668206926;0,19974584972123
"RPL26";-0,770066933683883;-0,770143432501954;7,04859106556471;0,0036432051607353;0,200391276454272
"OASL";0,861878126942342;0,862178686275878;7,60475202536836;0,00379036552835061;0,207631252671862
"CKB";-0,748843895937468;-0,752173463392823;2,27152175546834;0,00385521013356839;0,210321382225612
"UBTD1";-0,53491026102976;-0,535647979363614;3,23073086760587;0,00390488439851939;0,212165385652887
"SEC14L1";-0,563763665022474;-0,563781344776965;8,82819685289941;0,00392389583736037;0,212335189320481
"SLC8A1";-0,749131547134931;-0,760843513072456;0,405675732371958;0,00396944065954697;0,213933644578649
"RPL4";-0,488115657440966;-0,488119675044134;10,3655287792466;0,0039868784520171;0,214010511605063
"SPATA6";-0,546331305063328;-0,548882428420693;1,63551149592995;0,00403618300565501;0,215790488214339
"ATP5L";-0,568027622922763;-0,56808137300211;7,24587509468345;0,00405520997204832;0,21594397006533
"RPS15A";-0,733396716358283;-0,733448061476002;7,40220029534148;0,00407958456209343;0,216379870067225
"PET100";-0,670695203778356;-0,671341273176267;3,83906022529368;0,00417189769948271;0,220401520360814
"AMICA1";-0,550380249624373;-0,550438570172272;6,85915581006345;0,00432375575315268;0,227524879514326
"CDCA8";0,662027201821146;0,670124070126569;0,425314919029022;0,00436511274912441;0,228713847134851
"CPA3";-0,773999407886123;-0,77647530197051;2,08792614526521;0,00438057346001212;0,228713847134851
"GAS7";-0,479453647255423;-0,479522539233591;6,59642630672804;0,00440126154905784;0,228899851613646
"RPS8";-0,531422285940983;-0,53143417731963;8,93717710267592;0,00461158796121395;0,238249825423597
"CENPF";0,651176597380774;0,656858022756569;0,865698698468608;0,0046166919635427;0,238249825423597
"KCTD14";1,37617346490349;1,55945508214055;-0,681864159189834;0,00468257705730956;0,239908826463558
"CCNDBP1";-0,556342136236522;-0,556382621079049;7,71681871384657;0,00469425186525056;0,239908826463558
"NQO2";-0,603161425233122;-0,603407213819887;5,01673001329212;0,00470268685720876;0,239908826463558
"GSPT1";-0,695043992390729;-0,695089403323314;7,94640341406368;0,00478012341136349;0,242932051392717
"FAM211A";-0,636472692376688;-0,63840147175598;2,13833540575549;0,00488368420131118;0,247255011495171
"NFAM1";-0,553103099413779;-0,553148563126217;7,70632845407006;0,00491985127004255;0,247369190821313
"AREG";-1,30728297450038;-1,34474185206642;-0,641827411731205;0,00492295411929293;0,247369190821313
"TNS1";-0,710220620041662;-0,711302295752036;3,99314383891093;0,00503943195720334;0,252273586292059
"APOA2";1,03125653242297;1,07781307747521;-0,716528264310715;0,00506397259976345;0,252556185703128
"MYADM";-0,579190132020292;-0,579232189491098;7,54583390151798;0,00508289194238653;0,252557374356648
"FAP";1,36891843477926;1,52813482979037;0,411855990508072;0,00515089744910497;0,254988501128656
"RPS10";-0,578396686823059;-0,578426945261314;7,81588354749676;0,00520124077696075;0,256530569095414
"KRTAP10-11";-1,34610112472961;-1,38149447309987;-0,255859063286568;0,00529198324872495;0,260046500376682
"PITHD1";-0,832883158713528;-0,833044013143086;6,44600165008095;0,00533651223338564;0,261274075133452
"TSEN2";-0,68848014349822;-0,689461890800107;3,1402099391743;0,00536406880471728;0,261664757824274
"TRIM22";0,499156257352863;0,499192765108828;8,33390822728087;0,00547059057537663;0,265890595019942
