"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"IFI27";5,21873221018564;5,22172167705977;7,77928107335615;6,4804337354299e-29;8,6617477307756e-25
"CTSL1";2,73445733037374;2,73667539776759;4,66688125624759;3,65488109067973e-27;2,44255703290127e-23
"EPHB2";2,13258369628859;2,14076534371404;2,81159363277077;1,45521695707544e-25;6,4834766160901e-22
"HERC6";2,38306346167091;2,38472555506173;5,44415519162016;3,24953722468745e-25;1,08583286362931e-21
"TCN2";2,98576237503613;2,98902858747591;4,46803011636676;4,49339634352571e-25;1,20117471055129e-21
"RIN2";2,20834904526302;2,20901475422502;6,68393283375178;1,72345570366532e-23;3,83928482253178e-20
"MS4A4A";2,77823419738457;2,78128878546369;4,45559123319991;2,63881626547373e-23;5,03863117204597e-20
"LGALS3BP";2,24119787857051;2,24215183236422;5,67416290342356;1,98965705539129e-21;3,324219525295e-18
"C1QB";3,50224936087711;3,5109400601096;3,34009707453479;2,46493082770782e-20;3,6606961603492e-17
"OAS1";2,62772246421127;2,62793608506447;8,76361763094271;1,0442519950233e-19;1,39574721654815e-16
"C1QC";3,83880093908486;3,88766579600015;1,37038379346427;1,23913553910957e-19;1,5056623287035e-16
"C2";2,71640646719588;2,72340111488308;3,240155235228;1,65346688323231e-19;1,84168653010692e-16
"CNTNAP3";-3,45573841060457;-3,46206641410136;3,80923848854604;1,94101254055655e-19;1,99565950900607e-16
"CD300E";1,90962829853179;1,90993837801458;6,9664151740538;2,80469315759256e-19;2,67768062459873e-16
"XAF1";2,6496551735833;2,65014844483718;7,32774614373294;1,22311491020506e-18;1,08987692598672e-15
"IFI30";1,43696206330051;1,43697896827947;10,4396847111972;2,03604031943881e-18;1,70085718185119e-15
"LY6E";2,54908194441126;2,54916924484387;9,76788777226777;2,30789674214556e-18;1,81454987385397e-15
"EIF3L";-1,11066401353939;-1,11080067533969;6,7536580318041;2,92682605209354e-18;2,17333094512679e-15
"FAM70A";3,09213190806577;3,12035900690829;2,24731678147966;3,87394975704679e-18;2,72522170803618e-15
"RTP4";2,20154323356914;2,2024055162315;6,1818139923979;5,52308236102403e-18;3,69107594187236e-15
"RUFY4";2,58830384284707;2,6105726724063;2,10601982411404;5,97114542641542e-18;3,80049189378422e-15
"CAMK1D";-1,09565949585886;-1,09601697907783;5,49703873567724;1,2180194429132e-17;7,40002176089901e-15
"LOC283070";-1,31359902526614;-1,31413383450475;5,20119180416677;1,42646778653214e-17;8,2896384499081e-15
"SPATS2L";3,39626020265866;3,40306188287343;4,43180457856087;1,68684334092767e-17;9,39431170618299e-15
"STAC3";1,72758115117286;1,73428001843;2,48638999172436;2,48950317587671e-17;1,33098797795072e-14
"CFB";3,5660473382461;3,76197592925616;0,217733771131411;3,79088056830388e-17;1,94880421830575e-14
"EPSTI1";2,50152087070802;2,50192595858874;7,68786557572902;5,18859924185078e-17;2,56854879505843e-14
"PLAC8";1,30691786458853;1,30698896281454;8,33158820527949;6,18835152916402e-17;2,95405380495737e-14
"FMNL2";2,06186047504029;2,07203433413093;2,38222221395576;9,57179213611815e-17;4,41160598935708e-14
"CMPK2";2,83050253261965;2,8311323136312;7,61402832694559;1,19696975626439e-16;5,33289925407663e-14
"LGALS9";1,32886301968004;1,32904784955421;7,18844726187008;1,56801912170442e-16;6,76069147764559e-14
"CMKLR1";3,02356244888959;3,06043821450783;1,47279411911918;1,76153551315581e-16;7,35771364651269e-14
"MAFB";1,55907451040841;1,55970399856451;5,63883154578058;3,19548303921242e-16;1,2942674637004e-13
"ADAMTS5";-3,50236349069625;-3,80124510824448;-0,873199877767407;6,06827635785359e-16;2,38554652350209e-13
"IFI44";2,87529460895736;2,87553615958045;8,59422976877332;8,47611469779924e-16;3,15680371971172e-13
"CCL2";4,04457593997782;4,05454410891436;5,1443969234909;8,50253882310503e-16;3,15680371971172e-13
"DDX60";1,96179103191804;1,96229403521182;6,90952085302592;1,02762692056686e-15;3,7122328162964e-13
"EPB41L3";1,38575690230728;1,38639908963567;5,23639108996952;1,19827617475371e-15;4,21477877677843e-13
"FAM225A";2,32012747984591;2,33728612510242;1,71367961504203;1,3231109994066e-15;4,50676862370822e-13
"LINC00487";3,60798648624793;3,87414935494049;-0,285466788962615;1,3487262079031e-15;4,50676862370822e-13
"IFI44L";3,40174777554559;3,40265373921037;7,13103238943163;1,5024511427681e-15;4,89799072542402e-13
"MYO7B";2,8137032519101;2,84389692340641;1,10886952554997;3,51044940621167e-15;1,1171587324625e-12
"USP18";2,9111778810743;2,91298475775719;6,83020925682765;4,1679978881132e-15;1,29556883191909e-12
"GRAMD1C";-2,01337818212088;-2,0267275352836;1,55847241289736;4,98022677558644e-15;1,51285707005655e-12
"RAB39A";1,6467407245994;1,65585065695766;2,04322529610715;5,28642776311861e-15;1,57018652181874e-12
"KLHDC7B";1,54086758674442;1,54349942578355;3,4836375320104;6,91997409104051e-15;2,01070377610538e-12
"C1QA";2,69307621545232;2,70076951032855;2,75752281954711;7,99066307806143e-15;2,27240856811423e-12
"MSR1";2,41619432677868;2,43668709215216;1,80166913851891;1,03080948133406e-14;2,8703749015648e-12
"MS4A7";1,37667897805316;1,37719136499618;5,45596316632463;1,09913496452414e-14;2,99817100731217e-12
"BST2";1,43044212373207;1,43052549553306;8,83724199426297;1,51450260878382e-14;4,04856837380092e-12
"TRIM14";1,16946313280535;1,1696050638625;7,4700076936562;1,99476428590813e-14;5,22784695008787e-12
"EMR3";-1,63339528487552;-1,63437952349344;4,7530119735434;2,28634059637925e-14;5,87677469446251e-12
"HESX1";2,83357662879745;2,86276060612037;3,20063834219881;3,02410649818918e-14;7,62645423675408e-12
"GSDMB";1,67123222581949;1,68481909026631;1,38559711568212;3,21497376978043e-14;7,95765544571948e-12
"TYMP";1,42410680413124;1,42414473280845;9,69175329939209;3,56423372537936e-14;8,66173599516736e-12
"EEF1G";-1,13824328308026;-1,13826988053191;9,23795657344757;3,78039971416935e-14;9,02300403206921e-12
"RPL3";-1,38248046956702;-1,38252118171191;8,96386710749728;4,15226291604421e-14;9,73669230453455e-12
"MYOF";1,53008976296489;1,53186968932464;4,21962952816662;4,29043535195734e-14;9,88723429556237e-12
"PLSCR1";2,0202132047726;2,02050957701152;7,59652448675081;5,31438633796245e-14;1,20393369141027e-11
"CXCR2P1";1,49745399678016;1,49769340423746;6,7781503534271;9,65920194698645e-14;2,13685426805604e-11
"SCIMP";1,05987726779306;1,06001893575743;6,9228494953342;9,75221534875193e-14;2,13685426805604e-11
"OAS2";2,23488347173932;2,23511783027917;8,33168495490701;1,09273946294429e-13;2,33557752869896e-11
"TMEM123";1,45434964556505;1,45438955722921;9,79291934490241;1,10086326730536e-13;2,33557752869896e-11
"ITGB4";-3,76283317526391;-3,94628211452453;-0,175971107305773;1,15725802309012e-13;2,41686105259726e-11
"SIGLEC1";3,06334392605373;3,0676462521415;4,75280074192564;1,18237488089447e-13;2,4313265627747e-11
"SCARB2";1,22661223831951;1,22740047485976;5,16420174425207;1,42999286482994e-13;2,89595221686621e-11
"IFI6";2,34192989776946;2,34197790881633;10,8384927910374;1,52923519450703e-13;3,05071009101208e-11
"GPBAR1";1,63225802162357;1,63279197740071;5,79011506388401;1,71460434267336e-13;3,37020612414296e-11
"LMO2";1,7380861232369;1,75401004058197;1,29461621530447;2,02162714598635e-13;3,89518831410399e-11
"LOC284837";1,44256902620887;1,44752316960847;2,28296085595638;2,03997592389106e-13;3,89518831410399e-11
"EIF2AK2";1,85515265047746;1,85533087214564;8,26760763863879;2,49825573204361e-13;4,70305438232322e-11
"CLEC9A";-1,9922760958514;-2,00761032015319;1,15110550623528;3,56743644013995e-13;6,62254936929313e-11
"LAP3";1,63048818438705;1,63067448599485;8,28866694344838;3,67122965715643e-13;6,72187062980177e-11
"MTHFD2";1,06045449032155;1,06079641160762;5,72294690709642;4,40058311986951e-13;7,93740701615492e-11
"RTDR1";-2,76603251040876;-2,86264211972113;-0,558866740334687;4,45387944195435e-13;7,93740701615492e-11
"CALML4";1,40956897136781;1,41209814019462;3,05390470901986;4,75130889013347e-13;8,35605192441104e-11
"CDKN1A";1,4875051790773;1,48791117576576;5,95281282580723;5,08478909580464e-13;8,82640143565258e-11
"FAM46A";1,41819118278675;1,41852525991559;6,70713567746238;5,18500426080028e-13;8,88497012177648e-11
"SCO2";1,87866438843654;1,88202624179785;3,85470935766043;5,34473611550028e-13;9,04275226832617e-11
"CBR1";1,12497791942226;1,12580783510776;4,71128856619068;6,11106987144008e-13;1,02100699877085e-10
"SAMD9L";2,05317038244576;2,05369029802266;7,06098376686917;6,51735323225932e-13;1,0754437444738e-10
"TRIM6";2,58754823396303;2,60711230679791;1,92758656864305;6,92251288967343e-13;1,12836960101677e-10
"IRF7";1,88884619405549;1,88899060741913;8,54304614926716;1,24193910770056e-12;1,99997085705128e-10
"CD68";1,11213076873901;1,11217981794615;8,55348922482546;1,36257164939412e-12;2,16811103164308e-10
"ISG15";2,68732341245768;2,68741142923908;10,8514667590783;2,07043213606595e-12;3,25569363890088e-10
"TFEC";2,06553067123095;2,06816551194963;5,07532926345903;2,34159474476772e-12;3,63927387890294e-10
"GRIN2D";1,60057681917093;1,62117971129193;0,63735028588803;2,68527278522279e-12;4,12544322382619e-10
"TRIM5";1,56633818661555;1,56716159957762;5,85864096866128;2,78201406016884e-12;4,2254999918428e-10
"RPL4";-1,01644523898831;-1,01645544706718;10,3655287792466;2,85661888209832e-12;4,29006381776698e-10
"IFITM3";1,81392148045447;1,81393994728417;11,2853363197459;3,19750873695728e-12;4,73395305765016e-10
"CA4";-2,16656012304521;-2,17016895761223;3,45903840352646;3,23576483098519e-12;4,73395305765016e-10
"IGF1R";-1,165609693428;-1,16598767053033;5,63205979042801;3,25844442094729e-12;4,73395305765016e-10
"KIAA0226";1,08607071743146;1,08623370133215;7,30292558678559;3,35355463794575e-12;4,81974314954655e-10
"IFI35";1,63643194215481;1,63663011187397;8,13728375593572;3,77883336624008e-12;5,37317944395371e-10
"ALMS1P";2,61252557214536;2,6442456734922;1,28280524925313;4,50611352661628e-12;6,32707823950902e-10
"WLS";-1,74612164828087;-1,74791966080002;4,09379419409971;4,54436264396877e-12;6,32707823950902e-10
"IFITM1";1,7697905330979;1,76980899017641;11,2283858426397;5,4037091166119e-12;7,44597691264275e-10
"P2RY6";2,05102709814719;2,07361092674175;1,13414711158455;5,55251292069268e-12;7,51073159395103e-10
"EPHB4";-1,44544694573691;-1,44761317732715;3,34795825312372;5,56308864133736e-12;7,51073159395103e-10
"CDKN1C";1,92244372994583;1,92562952617823;3,39222353148602;6,618813058732e-12;8,77252158476402e-10
"CARD17";2,19731464389865;2,20290411890948;3,50911188366571;6,6289441872001e-12;8,77252158476402e-10
"TPMT";1,18610931550027;1,18718230249003;4,13800641433339;7,16915704093928e-12;9,33321704542796e-10
"GPR20";2,39819375190196;2,44182474066235;0,142271038927031;7,19228905939758e-12;9,33321704542796e-10
"SRC";1,07509506255132;1,07644560998489;3,70784903776522;7,63818152790908e-12;9,81653214442623e-10
"HES4";2,35531285697941;2,36344712268975;4,26189569477879;7,76633817386838e-12;9,88617866970712e-10
"CNP";1,14184827482117;1,14220991110671;6,30674932858973;8,17601425743851e-12;1,03094911853701e-09
"ORM2";-2,8299495436389;-2,84469676105153;2,32758796457789;1,02603641109302e-11;1,28168249258592e-09
"IRS2";-1,3943381870284;-1,39567007399111;3,87921674052063;1,15030662751698e-11;1,42361096142518e-09
"PARP12";1,40768275769933;1,40789566113232;7,55565615571265;1,18591664686159e-11;1,45421668825247e-09
"CDH2";-2,86482833334286;-2,98671867463473;-0,407559309612776;1,37679844834967e-11;1,67293527824016e-09
"TRIM22";1,05845197484042;1,05851688436136;8,33390822728087;1,56712343382556e-11;1,88704250599211e-09
"DTX3L";1,33392164249513;1,33412248035616;7,2423929362619;1,66665220440408e-11;1,98897083607723e-09
"IL1R2";-1,45834545385311;-1,45878847230511;5,93168536645759;1,69711587664546e-11;2,00740272630471e-09
"TTC21A";1,7158288099527;1,722915635386;3,5903727117267;1,7948092840015e-11;2,10433516578632e-09
"MX1";2,1599755771766;2,16005050362478;10,2073031547059;1,96976796939703e-11;2,2893842329531e-09
"KIAA1958";1,43905910251918;1,44455821243221;3,128493618691;2,11016142241817e-11;2,43141530793459e-09
"NR1H3";1,74578430960779;1,76448299033202;0,674832884159005;2,14642031900193e-11;2,45205589604956e-09
"TBL1X";-1,04638380195736;-1,04709133359765;4,50438430518735;2,23842832641731e-11;2,5354943229571e-09
"IL27";1,70633894049645;1,71559263221662;2,38098544772442;2,427383212117e-11;2,72642050530721e-09
"RGL1";1,46340726913181;1,4684194293256;3,19860298464822;2,68030691606536e-11;2,98541518667747e-09
"RSPH9";1,82818752813097;1,84253326481485;2,10911759416501;2,83092133116012e-11;3,12711524894927e-09
"DPEP3";-1,62744789216239;-1,63380413796364;2,08993710895057;2,88413847446143e-11;3,15978646308619e-09
"CCRL2";1,27439014494591;1,27755706475365;3,26012984295611;3,04270093990998e-11;3,30640168803551e-09
"TLR7";1,43235358338065;1,43390602328703;4,22926525100273;3,42600753517225e-11;3,69290457379938e-09
"KLF4";1,18204228988669;1,18285281244436;4,37641146085021;3,62553526499672e-11;3,84648335914534e-09
"GCH1";1,3781820128801;1,37910187656954;5,30835478112916;3,62604296911800e-11;3,84648335914534e-09
"SAMD4A";1,90655817924008;1,93279119206175;1,22806964946586;3,87530315646913e-11;4,07852771569814e-09
"FXYD6";1,2055215488588;1,20667456401126;4,18332390618071;4,37379376660867e-11;4,56719745972589e-09
"JUP";1,7777160100626;1,7784078701964;5,99432457470306;4,558436869946e-11;4,72310598478281e-09
"FUCA2";0,917146363228298;0,917906530566527;4,13465991371773;4,63218248585129e-11;4,76259623891449e-09
"PARP9";1,45693549429018;1,45714606229672;7,44430411444678;4,84593399975245e-11;4,94433235425124e-09
"CD300C";1,16516192121912;1,16560255569989;5,34956440457588;4,99016926507364e-11;5,05292442401321e-09
"HIST2H2BF";2,22602723754786;2,24749333900655;1,53630122464441;5,12251318019413e-11;5,14793317041163e-09
"FGD2";1,08239089096173;1,08261157255966;6,4182665565127;5,6732577568493e-11;5,6588629237349e-09
"MDK";2,07632174529249;2,09540323864342;2,10128359253687;5,77757803860535e-11;5,7202302269629e-09
"TOR1B";1,37462561542326;1,37505973205406;6,43440132116691;6,12090427055799e-11;6,01558871178516e-09
"IFIT3";2,43245517745023;2,43262534183425;9,12886426230146;8,19439136151304e-11;7,99461568890389e-09
"BLVRA";1,33657044545143;1,33697339584193;5,9775751741334;8,54619827381449e-11;8,27742653100032e-09
"PI3";-2,3743548918429;-2,3751599513819;5,60921742454388;9,5481317023654e-11;9,18131858516661e-09
"IFIT5";1,61883947435588;1,61919938151687;6,87789860161031;1,07062639110202e-10;1,02214231024783e-08
"CCNJL";-1,38060938245176;-1,38117314412742;5,18768648255271;1,16286697406686e-10;1,10233191314735e-08
"PHF11";1,29194790210407;1,29250975569931;5,63534051719023;1,21877904957435e-10;1,14719723778949e-08
"MT2A";2,06450161429236;2,0645949032846;9,74067066821841;1,38442050625136e-10;1,29399751654235e-08
"MR1";0,940146107469302;0,940751966447955;4,7916189047769;1,46520392355223e-10;1,35424312718009e-08
"OASL";2,0200197191625;2,02052408173051;7,60475202536836;1,46914000778926e-10;1,35424312718009e-08
"ZNF684";1,41063555157775;1,41537387303166;2,93114530242186;1,52029305305302e-10;1,39179705117169e-08
"LETM2";-1,32579000955358;-1,33121756246699;2,0467242368256;1,64847056210631e-10;1,49887466211653e-08
"ORM1";-2,25609202026955;-2,26758619063062;2,21766296526139;1,6971600828784e-10;1,53271903160491e-08
"C12orf57";-1,12808266122044;-1,12851375507843;5,22400646122172;2,02687774778844e-10;1,81820456221076e-08
"RSAD2";2,76233031184112;2,76246821929162;9,995634610669;2,05304433041648e-10;1,82939936802311e-08
"ADAM19";-1,04574762285652;-1,0459980077249;6,03267308214396;2,43757622996832e-10;2,15765853574547e-08
"IFIT1";2,54243356473506;2,54255214410249;9,96813982282451;2,5123119186341e-10;2,20918165160943e-08
"TRIM38";1,15756903429829;1,15780494402156;6,84360093627805;2,54823193480647e-10;2,22612209415838e-08
"RPL10";-0,896558595834005;-0,89657464075802;9,59065360254678;3,09692566572936e-10;2,68789015897004e-08
"APOL3";0,890741705957461;0,890878878966958;6,73492439963316;3,15537838036154e-10;2,72095402786532e-08
"FCER1G";1,02154854153451;1,02157163659146;9,30420620299448;3,35895890487081e-10;2,87793876426303e-08
"ABI3";1,10455807347498;1,10467633576446;7,04196138435955;3,64979805282036e-10;3,10721024038197e-08
"ODF3B";1,46355513722846;1,46403348670558;6,18066141215812;3,76209006304878e-10;3,18253770776645e-08
"C3AR1";1,37186783609235;1,37247888974134;5,4123066842398;3,96560907138421e-10;3,33360571371832e-08
"ALPL";-2,20252499003105;-2,20305970339313;6,26886709537268;3,99952557017255e-10;3,34110367318289e-08
"CD38";1,15994787648508;1,16089482354747;4,68496728542308;5,07509354447797e-10;4,21327331152128e-08
"TP53INP2";-1,45331706920248;-1,45803070617881;2,10037961583832;5,12773863443863e-10;4,23070090048807e-08
"DHX58";1,61999795931859;1,62059342790996;6,61100138960495;5,25658533174716e-10;4,31039997203267e-08
"LILRB1";1,24054468419493;1,24104598060042;5,49161558480458;5,60433268000347e-10;4,56753113420283e-08
"RRAS";1,29723880012101;1,29989159552767;2,98306278408263;5,78312814317723e-10;4,68468428858829e-08
"CXCL11";2,78801734413594;2,94745071589684;0,205281518661412;5,96579782111562e-10;4,8035454022308e-08
"GBP4";1,43709119146866;1,43735053595011;7,65001410861624;6,3753025966636e-10;5,07220360826366e-08
"SDC3";1,60561237194728;1,61335972345976;2,08253841155623;6,4130215912872e-10;5,07220360826366e-08
"FNIP2";0,884552000833791;0,885307381293735;4,11757491658151;6,4133054750603e-10;5,07220360826366e-08
"LNPEP";1,35146997845165;1,36358490282874;0,904611692502441;6,8941205234218e-10;5,42040087741505e-08
"STARD8";1,1479811267322;1,15132602646099;2,66119105347278;7,82510387389738e-10;6,11639405722295e-08
"SERPING1";2,20389370227165;2,20438256077457;7,50805745440015;8,7275578846666e-10;6,78212434223569e-08
"CXCL10";2,57120225385331;2,57520440242973;6,17260857257634;8,85380998408907e-10;6,84046382932569e-08
"MARCH1";1,03239006142653;1,03276582093529;5,47990811261224;9,78726458980082e-10;7,51819416708493e-08
"CCR1";1,26033564525592;1,26066305837673;6,16589409326137;1,02487544729497e-09;7,82770584488263e-08
"APOBEC3A";1,34652055085379;1,34659029203429;8,86459636535309;1,05361049124676e-09;8,00145331022968e-08
"TNFRSF9";-1,38394066567909;-1,38854236104517;2,0909398173178;1,07275590860139e-09;8,08121387410136e-08
"LILRB4";1,39220390666578;1,39336184312476;4,60357313160885;1,07620534908727e-09;8,08121387410136e-08
"FBXO39";2,39438879929433;2,4609936051665;0,303492458866984;1,14215391890793e-09;8,52850797772257e-08
"IL4I1";1,65335245218549;1,65924288515737;2,85959915917828;1,1993447009687e-09;8,90580070730428e-08
"GPR157";-1,19722345896218;-1,20221591062295;1,76532805624076;1,41922454954301e-09;1,04803068117082e-07
"ICAM3";-1,13330408709849;-1,13353836694952;6,3742472556089;1,6073554360684e-09;1,18043476695002e-07
"CYSLTR1";1,09122969048644;1,09159101882603;5,65611892942905;1,73793928186568e-09;1,2693604612796e-07
"VRK2";1,12460547061856;1,12513525077123;5,07365911351637;1,86106979626137e-09;1,35190537482769e-07
"P2RX7";1,01424558094135;1,01467375500532;5,25389986732154;1,92790196851783e-09;1,39288311952483e-07
"HERC5";2,03668514613857;2,03692258329608;8,7545946044415;1,95468553456968e-09;1,40464122876658e-07
"LOC100093631";-0,963227355588051;-0,964232135489948;4,08674234647836;2,11699372579384e-09;1,51314107694975e-07
"SLC37A2";1,04117689279151;1,0420091020261;4,16361852468155;2,24039288496968e-09;1,592824005346e-07
"TIMM10";1,11421585798227;1,11479083585801;5,4075335704683;2,38072704360761e-09;1,68364008808779e-07
"IL15";1,09636951397844;1,09991910582461;2,33392126627102;2,58437973667548e-09;1,81804313475813e-07
"SIDT2";1,03757854950452;1,03775964306786;6,43389783435329;2,61051733049575e-09;1,82681542614692e-07
"DRAP1";1,02149529850026;1,02155883903114;8,36073096632354;2,67396387787639e-09;1,86146881206749e-07
"DAPK2";-1,18082296404591;-1,18210242385831;3,93797461449878;2,86772361587214e-09;1,98601004402834e-07
"IER5";0,884895362220237;0,885120547162105;5,76995502397183;2,89923032116864e-09;1,99736059645675e-07
"SLC45A4";-1,24565813617299;-1,24632293388288;4,98174830488941;2,91400057091924e-09;1,99736059645675e-07
"APCDD1";-1,63844289655627;-1,66882189841487;0,272249371521331;3,06723674703752e-09;2,09166767147467e-07
"CD86";0,92855002505943;0,928814426161007;5,70885410274516;3,38528573477681e-09;2,29683904218411e-07
"C19orf66";0,946027481328945;0,946285986790994;6,51549408369903;3,49866956043852e-09;2,36177865377885e-07
"MME";-1,91981666300698;-1,92904742671005;2,16702250658785;3,59383870054263e-09;2,41146334886614e-07
"TCF7L2";1,1375944292;1,13887132635928;3,69529267475696;3,62287538485692e-09;2,41146334886614e-07
"GPD2";0,994288321291529;0,994778997035131;5,33546248714443;3,62639632741354e-09;2,41146334886614e-07
"ULK2";0,821000009303624;0,821673271653328;4,05843965886238;3,9238459594951e-09;2,59634282646592e-07
"PNPT1";1,27408196697009;1,2746696972188;6,38081664839344;4,02267458932067e-09;2,64862406703744e-07
"ZBP1";1,49049797560752;1,49077657829742;7,39544732284483;4,05863205925149e-09;2,65919980901742e-07
"OLFML2B";1,65450226927128;1,69655171459642;-0,0545713244685459;4,08197587851919e-09;2,66144827279451e-07
"SHISA5";0,949835323632746;0,949864429865932;9,3197496274405;4,42608013316731e-09;2,86766378728732e-07
"ADAP2";0,991460726242904;0,992592377970614;3,9639281979431;4,4532661004926e-09;2,86766378728732e-07
"RPS8";-1,00234186452339;-1,00236866322352;8,93717710267592;4,46262208406226e-09;2,86766378728732e-07
"TOPORS";-0,973390864832118;-0,973754606412282;5,49188905260657;4,53695266082273e-09;2,90147891217974e-07
"OAS3";2,20599130604511;2,20612074627792;9,32905301777549;4,68583332414622e-09;2,98242134335897e-07
"OXER1";-1,15811743468935;-1,15927738232129;3,93881046776559;5,64103348361022e-09;3,57336746644238e-07
"ZCCHC2";1,30762232906182;1,30801702336547;6,29177024500322;6,58383639214971e-09;4,15092251025816e-07
"FGD6";1,07959461239857;1,08278635864039;2,41078092563639;6,85760641265047e-09;4,30322851227635e-07
"DDB2";0,867416511439484;0,86857811968115;3,46283075475908;7,03973359593883e-09;4,39687286183731e-07
"FANCL";1,07441504072521;1,0799319139136;1,75022848174651;8,10887472601652e-09;5,04107998083427e-07
"NLRP6";-1,27468394117542;-1,27642284810534;3,83102201606815;8,34261000943801e-09;5,14234323843793e-07
"ADA";0,856782329471286;0,857551748058528;3,98415276217128;8,34870928281484e-09;5,14234323843793e-07
"SLC43A3";0,774646317514802;0,775061134315367;4,74675840594805;8,44085318261395e-09;5,17524970820266e-07
"PGLYRP1";-1,38884564644563;-1,38940190834293;5,22906333983153;8,71260556141424e-09;5,31747424355538e-07
"IFI16";1,16702412247585;1,16706409065792;9,39557908936328;8,87325955588409e-09;5,3909085101794e-07
"RNASE2";1,22250711374467;1,22274179959761;6,29147781073747;9,22842262970647e-09;5,58131660039171e-07
"GBP1";1,46022961679608;1,46033903153006;8,95750171987376;9,83193660859592e-09;5,91953444641861e-07
"CECR1";0,970906230278768;0,970955759631174;8,31497752846267;1,04082774008896e-08;6,23843209597715e-07
"APMAP";-0,951985710432579;-0,952184908475353;6,1091265440354;1,07602441662748e-08;6,42059926457272e-07
"CNTNAP3B";-2,98513462102167;-3,24061399392503;-1,02487067647439;1,15811190631157e-08;6,87969943989355e-07
"ANXA4";0,997810166615645;0,998228379399705;5,14674155624344;1,22960687178816e-08;7,27209090633653e-07
"SORL1";-0,984081103608229;-0,984123124279437;8,58198082895504;1,24880073971248e-08;7,35307078722337e-07
"GTPBP2";0,923364059303895;0,923573236245642;6,45502129725599;1,30859702262752e-08;7,67136307212256e-07
"NAGA";0,891796430170709;0,892020739793405;5,79231061935097;1,34716892466519e-08;7,86299556640827e-07
"IGF2R";-1,07004756588666;-1,0701477738611;7,47276777593081;1,35468565806346e-08;7,86828026355041e-07
"CCDC19";-1,42248228555752;-1,42631513488237;2,50699260382719;1,35984792823593e-08;7,86828026355041e-07
"SOX15";1,69196046147214;1,72903398917526;-0,138543011928723;1,40305039006809e-08;8,08326358346986e-07
"AXL";2,15452169312848;2,28817973426953;-0,5028385056659;1,41189730131841e-08;8,09626641015447e-07
"KCTD14";2,6924497435027;2,93950224449165;-0,681864159189834;1,41742207090838e-08;8,09626641015447e-07
"CST3";0,945505275657514;0,945524676525931;9,43669067851824;1,45451262411115e-08;8,27277265271049e-07
"CAMK1";0,91490254890407;0,915388097462828;4,71786258653256;1,51639500393175e-08;8,58819306040327e-07
"CCL8";2,90060632407617;2,96783945424811;3,48153108182687;1,53609494703537e-08;8,66305698821721e-07
"TDRD7";1,09512821261272;1,09618598200277;4,76622026629993;1,57215294282876e-08;8,82915808144926e-07
"RPL10A";-0,82830707935241;-0,82834197893921;8,33182116669799;1,65747929524026e-08;9,26940094568254e-07
"DEFB1";3,05065176271557;3,48406341321001;0,184312816695592;1,78397704139152e-08;9,93526547301626e-07
"JPH4";1,70139672529748;1,75188057958495;-0,141231859267232;1,91594054658317e-08;1,06259175708011e-06
"RPL18";-0,872348520295147;-0,872364813769941;9,53424674984029;2,01951041952703e-08;1,11540397799166e-06
"PEA15";0,774135009997365;0,774286422308079;6,16106904922861;2,08148301593294e-08;1,1449013165004e-06
"CD74";0,864388877945542;0,864427853228045;8,36087289071227;2,33771975189126e-08;1,28057222146633e-06
"METTL7B";2,44299361370108;2,56782411572202;-0,432707480489458;2,68866971177547e-08;1,46680650479963e-06
"PSME2";0,955815722502814;0,956050146656669;6,28593297373981;2,72400719586588e-08;1,48004390975379e-06
"FTSJD2";0,977459247877099;0,977663615870941;6,81015879514869;2,74343994336557e-08;1,48456754182284e-06
"FAM212B";-1,04553985488954;-1,04592016370134;5,27821216132383;3,04916795351805e-08;1,64335398656138e-06
"PLAGL2";0,893093762162993;0,893687622939745;4,50621649801498;3,07042452623614e-08;1,64816442641254e-06
"SGK1";-1,90702922084699;-1,97013596014583;-0,451850500077827;3,10954704195911e-08;1,66248823051302e-06
"TPST1";-1,50353743369926;-1,51340735900287;1,41244392660486;3,34864732783038e-08;1,78318805513071e-06
"CASP10";0,981729193493501;0,982105771999161;5,6243816027452;3,44478178262901e-08;1,82710132169124e-06
"C22orf28";0,76076362455535;0,760987890753144;5,88263106919561;3,50755572292427e-08;1,85304307480655e-06
"TMX4";-0,712778429619536;-0,712878257138437;6,55304466436004;3,53237217935597e-08;1,85880655705795e-06
"AIM2";1,57726306632868;1,57940050770812;4,33951300271386;3,74581632059908e-08;1,96057393696667e-06
"SPTLC2";1,09897303236735;1,09913282237265;7,13272849984077;3,75510195917603e-08;1,96057393696667e-06
"TNFSF10";1,4555389679164;1,45558564632217;9,97093231292862;3,91399861054557e-08;2,03558386881526e-06
"PDE4A";0,782741126166767;0,784354347456411;2,92361327580605;4,10162651971029e-08;2,12489690164526e-06
"RIN1";1,23910326854542;1,24191317365564;2,91785231076139;4,87305308738273e-08;2,51479643111805e-06
"C11orf75";0,976844479676667;0,977543517945459;4,46322601798758;4,97621561856579e-08;2,55815761375963e-06
"ATF5";1,1167993857722;1,11743011571731;5,17186324694943;5,01916281304155e-08;2,57034981452542e-06
"ZNF366";1,18300751828056;1,18968847196268;2,2647972949573;5,14112703069684e-08;2,62275969054557e-06
