"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"DYRK4";2,46233222882238;2,47599028176887;1,40077373159865;2,33482511967715e-05;0,330681281699875
"DOT1L";0,642468943098526;0,64296153603518;4,11506829405338;0,000262291050083846;0,999999999999989
"HLA-G";3,70239504462253;3,77951359099138;0,589371011257489;0,000344836703171127;0,999999999999989
"IQCF3";-2,60573202248855;-2,7836412535218;-1,47890270416819;0,000607177490359179;0,999999999999989
"PSME1";-0,588543286745164;-0,588583562692114;7,41777751069776;0,00136398016725774;0,999999999999989
"PARP4";-0,512076496723815;-0,51215617495201;6,47037828067121;0,00138347991870771;0,999999999999989
"POLR2F";-0,636897738099;-0,637344037385489;4,08784661486936;0,0014837723130636;0,999999999999989
"OR10P1";-2,25055830161938;-2,37136538403919;-1,43800216133807;0,00156541306767401;0,999999999999989
"LOC100288846";-1,0729663922568;-1,08262680783621;0,445281545529823;0,0016153932676371;0,999999999999989
"AREG";-1,70537136832405;-1,77149968863468;-1,03748656913216;0,00172023699966654;0,999999999999989
"HSPA1B";-0,717694331217131;-0,718256178020162;3,94137971362125;0,00177715597999337;0,999999999999989
"CCL7";-1,84693829600723;-2,55378797535609;-1,31671318987539;0,00179576521628172;0,999999999999989
"PKD1P1";0,614792705904521;0,614924317758019;5,95466002554681;0,00180009087099126;0,999999999999989
"GNAQ";-0,549795868062395;-0,549853996671104;6,750156580075;0,00193475545229738;0,999999999999989
"PKD1";0,629816892338266;0,630090249022852;4,87849872018583;0,00251285210824089;0,999999999999989
"NR4A2";-0,717183488618754;-0,719953013560598;1,51013282445102;0,00258752516746196;0,999999999999989
"FKBP9";-0,72230065545846;-0,726212215200343;1,37708597917347;0,00266896936550557;0,999999999999989
"LAPTM4A";-0,483098973204741;-0,483146513437703;7,21650739211738;0,00294404914444477;0,999999999999989
"LOC284551";-1,09884618520972;-1,11262373137893;-0,00823204728534276;0,003328011602617;0,999999999999989
"LOC100507557";-1,1134225523627;-1,13779521385692;-0,488458943052904;0,00392385472081855;0,999999999999989
"TONSL";0,745415154075205;0,749513506134096;1,47662026091385;0,00398863496879169;0,999999999999989
"SLC26A11";0,591274668060983;0,592185782504392;3,02415411939493;0,00414259108598193;0,999999999999989
