"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"CCL8";9,10777388397814;9,29816544915474;3,34038623966948;2,07868213448796e-70;6,00823981035774e-68
"APOL6";3,12009829656065;3,12048882004456;6,85852676902352;2,17785982898068e-70;6,16900575157067e-68
"FTSJD2";2,66716283348649;2,6673736979805;7,37239298693829;2,56463379691607e-70;7,1221389148475e-68
"OAS1";4,42668954703495;4,42690287838272;9,13094268206993;4,37492614099099e-70;1,19157844105491e-67
"TNFSF10";3,79466375323692;3,79476546799512;9,19006949802148;1,15072671477075e-69;3,07364585607854e-67
"CBWD2";2,06800229063263;2,0685433097291;5,42635390613535;1,17190479579356e-69;3,07364585607854e-67
"HELZ2";3,61823798264574;3,61937558021595;5,76896350232592;1,78729304357049e-69;4,6024420683798e-67
"OAS3";5,47622025086772;5,47656158814622;9,3231771581023;2,41059667690972e-69;6,09665727412008e-67
"SCARB2";2,40876995594486;2,40966194322669;5,03467255971689;4,76892955829505e-69;1,17116433575281e-66
"IL1RN";4,35486997224484;4,35504716623546;8,89989178879623;4,79612592485087e-69;1,17116433575281e-66
"GTPBP1";2,26092536322497;2,26103245379203;7,90887058550288;4,96926204898876e-69;1,17680660318526e-66
"CXCL10";7,28617705563368;7,29530219422805;5,96122543056227;4,98541242611844e-69;1,17680660318526e-66
"LY6E";3,94722781020264;3,94747430808224;8,85286117487142;8,57055718807143e-69;1,98991477794518e-66
"IFI6";5,27614665883369;5,27626363451058;10,6530056894411;1,09317465992284e-68;2,49719882394954e-66
"IFIH1";4,33137032070243;4,33253912561447;6,21852173945072;1,38664511023432e-68;3,11731026924583e-66
"GCH1";2,98125176426107;2,98209659240171;5,50606295865089;2,17445881167117e-68;4,80325504147198e-66
"GBP4";3,63678070977996;3,63704671664492;7,7044113996645;2,20441698577758e-68;4,80325504147198e-66
"SP100";2,08765545199208;2,08774937136338;8,02669299566894;2,49082006530744e-68;5,34507342196202e-66
"CD2AP";1,95622321402132;1,95657552974296;6,01483498829741;1,58972080324795e-67;3,36047996065682e-65
"ISG15";6,66694322225938;6,6673452402216;10,1751532454101;2,23799765215537e-67;4,66128834521713e-65
"IFIT2";5,16703050273321;5,16709701544485;11,16525437443;2,60861926837022e-67;5,35447459390253e-65
"TRIM38";2,39543818669986;2,39601385435537;5,75966110855361;6,38803085560557e-67;1,29248115725631e-64
"GRAMD1B";3,39573759032785;3,39746429564007;4,78699980111613;8,7452621091589e-67;1,74449503171856e-64
"MT2A";4,90700052259173;4,90717069363749;9,59071280591656;1,12569463783067e-66;2,21433516049942e-64
"LAMP3";7,26369989142347;7,27253882919073;6,15334034508142;1,46563142242429e-66;2,84352573093086e-64
"TAP2";2,32136130747749;2,32150600196537;7,5922691024434;3,59173496080699e-66;6,87428949323099e-64
"MASTL";2,46033914412325;2,46144336115945;4,6745561357813;8,76392547526585e-66;1,6549796867492e-63
"AGRN";4,42490994482963;4,4356724926811;3,39651820424101;9,24105687418991e-66;1,72211958564673e-63
"IFIT5";3,46941803003124;3,46991488321443;6,96615300728826;9,66221262981298e-66;1,77721970748105e-63
"USP25";1,85467828374289;1,85485219581078;6,86480280931286;1,015145920176e-65;1,8432707265965e-63
"SRGAP2B";2,57151648787421;2,57288131441735;4,50080043437854;1,58490055014818e-65;2,84138563186691e-63
"PIK3AP1";2,29576825779304;2,29583134853498;8,69989751521069;1,80076183849532e-65;3,18802373982615e-63
"HES4";5,54442707148001;5,5606836664781;3,71344483980869;2,41669317495933e-65;4,2256327699937e-63
"PCGF5";2,06789434479844;2,06839722692878;5,52920387220555;3,42536895698001e-65;5,91628055337902e-63
"GTPBP2";2,0146482311188;2,01489816672101;6,50925067365794;4,13154321191674e-65;7,05000560365986e-63
"TRIM26";1,83452865565394;1,83497271633149;5,66433674522171;9,54814775074651e-65;1,60988591183122e-62
"DDX60L";3,16483969072687;3,16493542526415;8,88094290483744;1,03564038267942e-64;1,72562055763395e-62
"RTP4";3,63269209342285;3,63352503923441;6,4330628732008;1,96870669804644e-64;3,24218522842229e-62
"C9orf91";2,4119404661883;2,41263433120947;5,30227581237044;2,41799586733358e-64;3,93633051368339e-62
"LMNB1";2,67433959539896;2,67521081835976;5,32925744298497;1,75077423851531e-63;2,81775176591958e-61
"ISG20";3,27227826764275;3,27259897775489;7,07396338097418;2,24555933167533e-63;3,57346705781098e-61
"SAMD9L";3,827569474748;3,82818662439163;6,83910443364913;2,50060038274316e-63;3,93511146897683e-61
"GORASP1";1,94760027141782;1,94847183387421;4,65183061539427;7,45526708581327e-63;1,16031810699311e-60
"IL15RA";1,94138593368368;1,9427760648454;4,03871972952467;8,84363038068896e-63;1,36143844654019e-60
"ZNFX1";2,32156075507821;2,32172268732112;7,3003695844474;9,25218332290759e-63;1,40901798282086e-60
"ABTB2";4,13681852644852;4,14130826280897;4,00107672380756;1,0035858117799e-62;1,51210487789773e-60
"FBXO6";3,02072473198655;3,02326706742705;4,0382829355698;1,53198178851729e-62;2,28394295481793e-60
"CMPK2";5,58485072187553;5,58579385033216;7,94487766056457;1,65928185679955e-62;2,42927448869988e-60
"TFEC";3,82482718144788;3,82759417116544;4,45416550705534;1,66376915486753e-62;2,42927448869988e-60
"XAF1";3,8794622611858;3,8799243767244;7,62369990106853;1,7801390141471e-62;2,57266416911891e-60
"GBP1";3,85728082777578;3,85740378004619;8,99389382837157;2,0951463715703e-62;2,99732909702527e-60
"DBF4B";2,62843146818552;2,63124921750733;3,54792409000853;3,035708281904e-62;4,29947363966063e-60
"IL4I1";3,3328114247353;3,34287109064495;2,45470881978789;4,20965978611189e-62;5,90311005452502e-60
"SPATS2L";5,18258892085893;5,19647700049685;3,7858481545093;4,33582430353503e-62;6,0204195697026e-60
"ATF3";5,43375639598848;5,4493144469153;3,40446536607325;5,32121044500139e-62;7,31692267306356e-60
"TAP1";2,24662241799682;2,24667414201011;8,95524193516853;6,40718870813483e-62;8,72548208397246e-60
"IFIT1";6,11249140503369;6,11292337926742;9,52465137466501;9,58862875714281e-62;1,29336903892775e-59
"GPD2";2,08210775672698;2,08265101418087;5,43846771850102;1,24632558029974e-61;1,66525558431936e-59
"PARP11";1,81218901804455;1,8126208061414;5,52989603202626;1,30496947433732e-61;1,72731613691957e-59
"ACOT9";2,21820170089561;2,21865786304223;5,8178292029222;1,48999842296885e-61;1,95396737634332e-59
"C22orf28";1,56773750786605;1,56789314939161;6,78404956906074;3,3495241465146e-61;4,35223031991617e-59
"APOL1";3,05833807814328;3,05874452851933;6,55337230976888;3,98969005701232e-61;5,13690729795141e-59
"PLSCR1";3,45250463212986;3,45285539783582;7,35349987904634;4,42080107842882e-61;5,64070321385472e-59
"PI4K2B";2,78421826854492;2,78578533178732;4,4566832122949;7,29051846559178e-61;9,21925116323003e-59
"UBE2L6";3,25575591961074;3,25598864919245;7,64839799004706;7,8488291151684e-61;9,83743068656019e-59
"TMEM62";2,02505111461139;2,02613904554036;4,36266575791142;1,0634188915635e-60;1,32115804922929e-58
"KPTN";2,44779849355933;2,45078684660537;3,27628481248984;1,09956773110786e-60;1,35418937179832e-58
"APOBEC3G";2,10549913241199;2,10566281004548;7,21050007639441;1,53894244071935e-60;1,87896911964726e-58
"ZC3HAV1";2,34580524136036;2,34584788128378;9,28518537801277;1,72918128163681e-60;2,09319611041215e-58
"PGAP1";2,75241262779715;2,75556013773631;3,41866490557066;1,86964591789473e-60;2,24405043518162e-58
"TRIM22";2,09559134164257;2,09563454273061;9,24829888285902;1,98449916782726e-60;2,36188753898634e-58
"BMPR2";1,76653816253816;1,76696223553453;5,51012754551046;2,00987511115934e-60;2,37215509994581e-58
"GNB4";2,51913296350359;2,52055763651436;4,45625596394746;4,73961944277922e-60;5,54770497256877e-58
"ARL5B";1,84913481496564;1,84974462231879;5,00974130043358;4,89198790252648e-60;5,67911677569529e-58
"STAT1";2,68397761536523;2,68401133401278;9,99957983883552;5,82060102048506e-60;6,70220912627072e-58
"FMR1";1,69038047561285;1,69074386581625;5,68498030435474;6,55767232101694e-60;7,49002524859378e-58
"CDK17";1,7365659622977;1,73676528713616;6,56477277880718;2,56615466254519e-59;2,9075558788502e-57
"TRAFD1";2,43174986521499;2,43184186981333;8,22297465364498;4,93103657278537e-59;5,54271991907612e-57
"IFI44";4,76140796299825;4,76189368262175;8,48275829274048;4,98064750195281e-59;5,55440240709903e-57
"RBCK1";2,22432263657324;2,22446234520485;7,5445645694914;5,76326696854135e-59;6,37696484964462e-57
"TRANK1";2,24518614644149;2,24528473408415;7,95231023506362;6,30498154303804e-59;6,92228322434479e-57
"LGALS9";2,11695113395255;2,11710002457517;7,428017311947;6,36925026348097e-59;6,93905319089854e-57
"LGALS8";1,59658901925718;1,59679442131485;6,36199194516132;1,07776220854171e-58;1,16521726408979e-56
"C1GALT1";2,1085707216109;2,10886232660252;6,32687827514725;1,10409328244389e-58;1,184641906004e-56
"PHF11";2,68788123648187;2,68926840541993;4,76012419044614;1,33323065649669e-58;1,41974028480922e-56
"MOB3C";1,80029201706829;1,80063533206553;5,83938048055882;1,34414634893756e-58;1,42068244328378e-56
"ADAR";2,08310516785593;2,08313232955773;9,80363455150099;2,19346589381209e-58;2,30118944104153e-56
"RASGEF1B";2,24111983718207;2,24239040471762;4,39295043326671;3,0186796294755e-58;3,14364408766629e-56
"ZNF684";2,66389319978971;2,66798967317919;2,99420716877221;4,15897889258436e-58;4,29953416464761e-56
"CBR1";1,85153830966253;1,85244720233982;4,52485515289613;4,26554192421747e-58;4,37774422265884e-56
"GBP1P1";5,7080832525169;5,73431593051748;2,86421371979685;4,37103974807196e-58;4,45374359366498e-56
"RUFY4";3,74390092769873;3,75944626739223;2,15258761761163;5,97730622794849e-58;6,0468991504596e-56
"EPSTI1";4,17537469791635;4,17583561121705;7,7857560201507;6,51894332640206e-58;6,54807051998812e-56
"UBE2S";2,29521688762772;2,29590627736643;5,18760510579301;7,41163673570358e-58;7,39232472449083e-56
"PRKD2";1,92991409906317;1,93003072378526;7,48956141572222;7,54755057499955e-58;7,47524187368662e-56
"ATF5";2,31128397080817;2,31180831068576;5,7375225988465;8,5370910454916e-58;8,39658475536789e-56
"RSAD2";6,77623129581327;6,77676822227611;9,89463383443035;9,7977980740912e-58;9,57008373264508e-56
"CSRNP1";2,77823001203324;2,77948566697562;4,82840809963816;1,09597764217714e-57;1,06317337987362e-55
"IRF5";2,11707555411925;2,117227562714;7,33474301299448;1,16800803271701e-57;1,1253399841749e-55
"MX2";3,40741172008591;3,40776123867795;7,25657633831196;1,85042850277603e-57;1,77078505978493e-55
"TRIM21";2,03137962732798;2,03165506216386;6,3269471601667;2,42591240838717e-57;2,30591929127433e-55
"TYMP";2,62727518223738;2,62731464433293;9,70510850855714;2,71378266565201e-57;2,56235359290862e-55
"SAMD9";3,08871711742544;3,08954883649972;5,79631765345412;4,64652538903846e-57;4,35819464138753e-55
"SAMD4A";3,60766697493798;3,63443195992697;1,1432786120029;7,22447873391568e-57;6,73159817818736e-55
"MAP2K6";2,47552116677505;2,47733080171754;3,98784548397968;9,67659384671601e-57;8,95749010791104e-55
"LGALS3BP";2,72903798493165;2,729753931096;5,88948795601524;1,99793137789255e-56;1,83744818864235e-54
"CEACAM1";3,90539959172695;3,90642888465807;5,98743123228784;2,2989534164825e-56;2,10065014436398e-54
"MAFB";2,23657076124011;2,236967860316;6,11432044931619;2,54239970452787e-56;2,30820557789924e-54
"RHBDF2";2,08615513128892;2,08653096135448;6,0167727084118;3,20756595396949e-56;2,89355137618279e-54
"NAPA";2,53287505888511;2,53298221179751;8,21235967451227;5,72903124039207e-56;5,13546009225778e-54
"EXOSC9";2,12830508926322;2,12928524566992;4,53444090499106;1,02599440687521e-55;9,13909357520353e-54
"SIGLEC1";5,92498787054597;5,96113318876449;3,26994118584996;1,09838596440053e-55;9,72277525862791e-54
"IL27";3,30311829092627;3,31442850971697;2,15548943948179;1,36269776663151e-55;1,19875083657156e-53
"TRIM56";1,73767839232988;1,73824019237928;5,24404469838438;1,72931777861946e-55;1,51187208015971e-53
"PARP9";3,03494861154082;3,0351495765176;7,74400214072282;1,90190566935327e-55;1,652557668408e-53
"SP140";3,09805987908248;3,1009515134034;3,92839938216178;2,12719218696025e-55;1,83703798438524e-53
"ELF1";1,84980172873963;1,84985071120201;8,69470344871889;2,77013366873351e-55;2,37778200910744e-53
"NLRC5";1,74335391015947;1,74340998518807;8,46185815438264;3,15649946139485e-55;2,69310252239369e-53
"HSH2D";2,28997572018152;2,29010171049681;7,81916984965456;3,64519844317093e-55;3,09143386530718e-53
"ZFYVE26";1,91192700559628;1,91209074674762;6,9921255743245;4,43585385459876e-55;3,7395832227787e-53
"PANK2";1,60032992699087;1,60084332824356;5,09946059092607;4,82159130543759e-55;4,04072175496524e-53
"CXorf21";2,30813544726557;2,30858524109235;5,93252479579986;8,82052166754135e-55;7,34853225749342e-53
"STX17";1,36636215542238;1,36696685066479;4,69191778094198;2,39845375973121e-54;1,98650880696334e-52
"BRCA2";3,13740741322922;3,14791938619204;2,10654375063026;2,48236350330101e-54;2,04405315681699e-52
"KIAA1109";1,71197824351444;1,71210129593521;7,11389942211884;2,60289024849209e-54;2,13090951383777e-52
"NTNG2";3,15282413153239;3,15317981755609;7,07129452714176;2,8174852536003e-54;2,29307170667469e-52
"SP110";2,20764667726558;2,20800849726496;6,11874288247286;2,83335132858908e-54;2,29307170667469e-52
"DNAJA1";1,72092695503573;1,72103269023492;7,35389602597024;3,24630285986983e-54;2,61235155706457e-52
"MDK";4,07341955473539;4,09013649549665;2,19977579271007;3,28140072725455e-54;2,62567675141843e-52
"NCF1";2,55672003785569;2,55674719551096;9,96883442969253;7,4977060771551e-54;5,96573096464875e-52
"VAMP5";2,64323111205824;2,64475032407098;4,36878543245103;7,87115822614628e-54;6,22788904787205e-52
"SAT1";2,63405743068314;2,63415185501307;8,42237043029615;8,35870931291121e-54;6,57691111104231e-52
"MAD2L1BP";1,47592669523064;1,4765032366101;4,84607439820258;9,67374634513154e-54;7,56957289978442e-52
"DAPP1";2,19104999794463;2,19121989532275;7,11088242878743;1,45962483114525e-53;1,13586079579726e-51
"IFI44L";5,53079699996229;5,53205681911451;7,94580311071104;1,52705572630823e-53;1,18184099736085e-51
"CD274";4,13977973595425;4,14188081288146;5,07478910552183;1,7988439366371e-53;1,38462101492343e-51
"IDH2";1,81139840239152;1,81166305440508;6,24647735256159;2,02908775540823e-53;1,55340377728901e-51
"IFIT3";5,11487489619992;5,11505280592216;9,73182960475254;2,09315416103543e-53;1,59383561197553e-51
"CFB";6,05957208697345;6,28080773551952;0,493671794115371;2,11609633205886e-53;1,60268836101335e-51
"DYNLT1";2,53148318178902;2,5318482438832;6,27406967278144;2,37538202192197e-53;1,78949657321707e-51
"BATF2";4,47437756501928;4,5132719563308;1,48130360167042;4,99895495006299e-53;3,74604227289641e-51
"SERPING1";4,90778732397729;4,90899102575735;6,79197708754397;7,2459869589243e-53;5,40131122627604e-51
"EIF4G3";1,7944954330082;1,79466294604918;6,82795996335953;7,79860692628325e-53;5,78280994224867e-51
"BLVRA";2,48454929477889;2,4850937738163;5,91866657866152;1,00978236743671e-52;7,44872274479488e-51
"ZCCHC2";3,04274111135646;3,04322177858483;6,65572771804576;1,37476336512471e-52;1,00884836996172e-50
"TTC26";3,68013826767114;3,68520190507564;3,43965995911085;2,06305880899015e-52;1,50613927380038e-50
"MLKL";1,91503712611841;1,91533671489096;5,99476968822032;2,42007005007822e-52;1,75771549329527e-50
"ODF3B";2,99595470186455;2,99698105046945;5,51571346414007;7,36026978401571e-52;5,3185459668885e-50
"MB21D1";1,86763198622531;1,86851514752893;4,54085624097449;1,74629077439504e-51;1,25546782932776e-49
"FAM72A";2,89835368526831;2,91107879557937;1,46746162296883;2,48971953353189e-51;1,78090392694001e-49
"CASP10";1,79898034548074;1,79921391078255;6,39893558969812;2,50854137844768e-51;1,78535032879168e-49
"WARS";2,78330675033038;2,78340129812644;8,35935581992084;3,98067440287069e-51;2,81891457839288e-49
"DZIP1L";6,44014183422842;6,47473400166984;3,22578390223808;4,48800122565602e-51;3,16236623676449e-49
"SEC24D";2,09703795874034;2,09725889913867;6,72249175469608;5,99816507182761e-51;4,20554514417299e-49
"TMEM150B";2,19164294396146;2,19278137034669;4,38107088075625;6,28680535948793e-51;4,38620809391269e-49
"ETV7";4,9510343317766;4,96135728692806;3,64981874824865;1,17980464079968e-50;8,19096721943427e-49
"MYD88";1,76990479564556;1,77001700959832;7,47197585992848;1,30217652109266e-50;8,99645174060264e-49
"UBA7";1,82803964496479;1,82813902681332;7,64375257304314;1,42200993410241e-50;9,76281256618499e-49
"KLF5";2,77396926122441;2,77614443826742;3,86606619692287;1,42688851316832e-50;9,76281256618499e-49
"RSPH9";3,79539306592471;3,81692665273664;1,73952848709279;1,50493372390549e-50;1,02472963133045e-48
"APOBEC3A";2,95865609301864;2,95876808013479;8,48999334647072;1,76964528847182e-50;1,19920986701562e-48
"RAB39A";2,13684851218418;2,14275569052955;2,25724719045994;1,95915480371408e-50;1,32130997547631e-48
"TTC38";2,43364291732295;2,43485434306122;4,61934331922225;3,32981234003816e-50;2,23507735412135e-48
"ABCD1";1,83231385721893;1,83272738131398;5,66570157536362;4,18744064775775e-50;2,79748688180156e-48
"FRMD3";3,99238612589279;4,01302146737138;1,65188110059628;6,26647597550359e-50;4,16676522258485e-48
"AFF1";1,97586994440408;1,97598024583538;7,55566824624949;6,4367698476849e-50;4,25999866134398e-48
"IFITM3";3,38375474216533;3,38380070740303;10,3342004985395;7,56616490382642e-50;4,98416714106482e-48
"RBM43";2,27824268666977;2,2824388268274;2,69483584305517;1,1908242850251e-49;7,80816868000487e-48
"IRF2";1,83876943444827;1,83882534899989;8,41530585855275;1,35129330979591e-49;8,81952403070945e-48
"C5";2,30526437122905;2,30918628545722;2,70089154856685;2,60259046290375e-49;1,6908481067021e-47
"IFITM1";3,28446317748998;3,28450610450804;10,3437878338185;9,01827995860364e-49;5,83223283350243e-47
"CHMP5";2,1150417565102;2,11541653631886;6,08171614984634;2,88257257948145e-48;1,85572161105436e-46
"NCF1B";2,4841695912738;2,48431358024203;7,56658231116429;4,93645312611279e-48;3,16357401018713e-46
"ZNF366";2,38904024100701;2,39330551714107;2,66057370722882;7,07238083388413e-48;4,51198782659013e-46
"DUSP5";2,0950899299001;2,09627617139265;4,37445384512784;7,80993400067405e-48;4,96018364356711e-46
"GSDMD";1,37284276289178;1,37292558173252;7,49635597470086;2,45307969160426e-47;1,55102534250853e-45
"LILRB4";2,04151496873744;2,04270418062436;4,37617461110273;3,04499057291293e-47;1,91672006596293e-45
"ADPRHL2";1,90795326272146;1,90867572643838;4,90081848910376;3,19855085414017e-47;2,00447237819413e-45
"STX11";2,29081627371424;2,29088712961199;8,39293933708547;3,21674210164351e-47;2,00699199936463e-45
"RAB8A";1,52299113157115;1,52305187144955;8,13006778019465;3,46065367421624e-47;2,14970342052301e-45
"TRIM6";3,78640543242053;3,80910622305715;1,94884909612131;4,65644363559517e-47;2,87987821881809e-45
"AZI2";1,61335783389825;1,61526651515851;3,41385099424034;7,86419686648187e-47;4,84263566173838e-45
"ELF4";1,4152683700411;1,41538098352076;7,0768447595432;1,07950800515496e-46;6,61864583420331e-45
"APOBEC3F";1,9544918748996;1,95556193595489;4,34972042242563;1,25260806502115e-46;7,64684828659249e-45
"IRF9";1,6107676485396;1,61088193191396;7,40982621413587;1,43234567248501e-46;8,70657157056018e-45
"NOD1";1,68374812746315;1,68432375896108;5,00102187226396;1,4715412868189e-46;8,90659796804107e-45
"TMEM229B";1,67491021591496;1,6751313465404;6,42947984702453;2,27965581770737e-46;1,37390490834849e-44
"PSMB9";1,81046711295964;1,81051968812802;8,50869520364209;2,64929551481298e-46;1,58991408374136e-44
"CD164";1,40404395091983;1,4040692273618;9,19861338659853;2,88028507590119e-46;1,72124377763665e-44
"SERPINB9";2,08628721014332;2,086407767286;7,60181129836568;3,14682989548906e-46;1,872628227303e-44
"PSMA3";1,99926363768481;2,00605185584594;1,82243461655299;4,6678968958339e-46;2,76616835714207e-44
"RIPK1";1,39958421056097;1,39982668002872;5,90499122163386;6,08006647277026e-46;3,58799922724355e-44
"SLC25A28";1,80211659011131;1,80298860706057;4,39095372616912;6,6186716330519e-46;3,8896367775483e-44
"STOML1";2,04743210065604;2,05270097800007;2,14509785337312;6,67508346573856e-46;3,90657880682873e-44
"PLAC8";1,52963935049542;1,52969374480856;8,36339396996928;1,32886210853694e-45;7,7451333511147e-44
"SHISA5";1,67083645007084;1,67088368003085;8,87456969401022;1,62538505811818e-45;9,43456089267533e-44
"HNRPLL";2,5327189023415;2,53377179967484;4,75177300782659;1,74614769739548e-45;1,00941591176376e-43
"TNFSF13B";3,44165979720571;3,44214931084169;6,73541553470139;1,75803365940578e-45;1,01215572025057e-43
"WDFY1";1,79579750215679;1,79623951418951;5,45666382452861;1,8087709610174e-45;1,03715073363925e-43
"PDGFRL";5,93613785222071;7,10570533311041;-1,2298655883497;2,3526458545737e-45;1,34356948541642e-43
"C4orf33";1,97112847992506;1,97512934850576;2,5257572000593;4,01585657724659e-45;2,28419986761219e-43
"ANXA5";1,61158000306133;1,61171253475876;7,15063970611438;6,11437289860425e-45;3,46391453451728e-43
"PTP4A1";2,14531337028439;2,14572601180095;6,01960254786844;1,0599330482108e-44;5,98080946685639e-43
"HHEX";1,53815626072316;1,53846176583833;5,69170837579314;1,11687900346073e-44;6,27712592302153e-43
"IDO1";5,33990277779103;5,34251398390175;5,77673372457373;1,15671805743179e-44;6,47533511755197e-43
"CASP1";1,94707147413973;1,94716877255548;7,82772273462615;1,33329044903343e-44;7,43440654711041e-43
"GPR155";1,83826619947169;1,83840338377975;7,02497212415189;1,67318871008194e-44;9,29308694152567e-43
"CXCL11";5,2531186874297;5,4863817377588;-0,390879162213282;2,48629816997464e-44;1,37194307803197e-42
"SNTB1";1,53709901215254;1,53738545299413;5,80480779773808;2,48951049251018e-44;1,37194307803197e-42
"WSB1";1,35244492654232;1,35279096581972;5,37321881958287;2,59898155413354e-44;1,42671999035633e-42
"TMEM185B";1,98123489287162;1,98232382742753;4,33071334811033;2,74133041811551e-44;1,49905261435405e-42
"SPATA13";1,52060187443049;1,52076072287461;6,68309166676672;3,61927337577512e-44;1,97152957004243e-42
"BAZ1A";1,83728500637495;1,83759390624528;5,90861057017887;5,75739256457116e-44;3,12421267785522e-42
"TCN2";2,92740985608892;2,93025675708338;4,06769704774335;7,47813885378301e-44;4,04247635824919e-42
"GIMAP8";1,84540882210827;1,84553384700941;7,39644616480086;7,907915667526e-44;4,25854789350459e-42
"ANKRD22";4,11830822306208;4,12077460868153;4,71962114267114;1,33630405086759e-43;7,1689675274385e-42
