"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"TRIM62";0,457247891094002;0,457529920345931;4,43236658749365;0,0085995850437226;1
"DKFZP434H168";-0,971916721585728;-0,977932330070008;1,30454767053231;0,0086236136798763;1
"C19orf55";0,650636246861474;0,651922297801464;2,6155987995401;0,00867442864383193;1
"ABHD5";-0,618572936737198;-0,618634932930369;6,81686244407212;0,0088326180890376;1
"LOC100272217";-0,656898919479323;-0,66057950036191;1,35989080750586;0,00886188308347973;1
"OR10G3";-2,42780469075425;-2,5419424495072;-1,26806147419276;0,00887013830159081;1
"LOC653653";-1,28401172373247;-1,30518756961078;0,0631075719751051;0,00897410965040862;1
"ATP1B2";1,05680575902915;1,05812016412478;3,4499476223969;0,0091840498478221;1
"LOC100132831";-2,54861747291279;-2,76974162002618;-1,50992609618114;0,00919356624959077;1
"CAMP";-1,15419967339589;-1,15502045135431;3,92523719752363;0,00925228585414808;1
"IER5L";-0,750739016919476;-0,753951339567755;1,50842962393726;0,00928943919489625;1
"FTMT";-2,61801687077191;-2,72734576035382;-0,980950151724438;0,00940937584737677;1
"SURF1";-0,625654869149855;-0,62638023128585;3,4226944695074;0,00956819663892595;1
"OR2H2";-1,46373360453369;-1,5212505611996;-1,01992402321379;0,00982611058680717;1
"SLC25A52";-1,4025095426423;-1,4263788430496;-0,404788347407915;0,0098597911340951;1
"ORM1";-1,262097892852;-1,26388685158939;2,72311602451852;0,00990334395231892;1
"ANAPC13";-0,431185763152901;-0,431335559322035;5,27295204495122;0,00992727627695645;1
"SOX2";-2,20914034519659;-2,32195219966882;-1,4298528217858;0,0100527993173547;1
"NDUFA1";-0,502219903691883;-0,502345592368065;5,69910456277333;0,010145249081078;1
"SYNJ1";-0,503918879634154;-0,504295202735803;4,18576737672532;0,0101485705360552;1
"OR1N2";-1,71343131918258;-1,74389141475582;-0,161105342072402;0,0101602274023466;1
"ATF5";0,586239446057814;0,58651302777167;5,7375225988465;0,0101866355913766;1
"LOC100507557";-1,0700853194759;-1,09228320166303;-0,488458943052904;0,0102026194171169;1
"MC5R";-2,37373192745215;-2,53141392295945;-1,3831737257485;0,0102463465784503;1
"HSP90AB2P";-0,758208075238966;-0,761086997496554;1,65147698799445;0,010336871009874;1
"TPST1";-0,825315136689598;-0,827691168869791;1,98432795513352;0,0103486654729596;1
"IBA57";0,567308076034963;0,567848680856945;3,69927679785187;0,0106230621019147;1
"KCTD12";0,600302195961015;0,600461206952849;5,93043053923818;0,0106370476988733;1
"KRTAP4-9";-2,47082963354048;-2,54124136027936;-0,661530286306375;0,0108320843623612;1
"LOC100288846";-0,937097966971335;-0,945407125108934;0,445281545529823;0,0108629030646669;1
"LOC100505659";-2,03772886043524;-2,16772346873856;-1,55988212965823;0,0108662827547932;1
"AEN";0,52584207850167;0,526330867281411;3,85189561422651;0,0108862911140166;1
"CRISP3";-1,3624014335168;-1,37227825598455;1,04513461752601;0,0110888476435317;1
"FAM211A";0,600541948484402;0,601723610896254;2,79094715580565;0,0110931118891028;1
"SLC26A11";0,550152059779379;0,551016303497464;3,02415411939493;0,0111001705772589;1
"LOC641515";-2,33427390257201;-2,43209169994122;-1,04677551961821;0,0111888793958552;1
"ESRG";1,57229571103112;1,58624534672412;0,761658941773121;0,0113149569005094;1
"GNAQ";-0,486500071921694;-0,486550957796759;6,750156580075;0,0115223801405798;1
"DPH3P1";-0,551896580926084;-0,553591881896687;2,14142054097762;0,0115530080808673;1
"GBP1P1";1,19711948146916;1,212142092638;2,86421371979685;0,0116381432345849;1
"PTGDR2";0,902407453944449;0,902876616769246;4,78132330775223;0,0116901937498716;1
"FLJ30679";-2,2948853791408;-2,43148329763887;-1,29982172541165;0,0119133548178711;1
"CXCL6";-1,06779188639551;-1,08501778894968;0,0653259083589165;0,0121372545203228;1
"LAMP2";-0,53221297428599;-0,532225199860152;9,21906455198348;0,012145253847012;1
"SIGLEC1";1,23346700239359;1,25574822962991;3,26994118584996;0,0122329465147358;1
"OR56A5";-2,21898271669927;-2,27147598409424;-0,506930922302879;0,0123079140242149;1
"OR4A5";-2,20363262761741;-2,35858197780236;-1,50631605554732;0,0123413328657399;1
"OR51F1";-2,2878026022212;-2,41325713755197;-1,34267056808514;0,0123609275879522;1
"MAP3K13";-1,20554918944637;-1,25767457112464;-0,544134085031672;0,0123985816531098;1
"LAPTM4A";-0,442212008249142;-0,442254775150248;7,21650739211738;0,0124040203205146;1
"CD3E";0,521242876191328;0,521262772139283;8,5530820624154;0,0126010215893577;1
"GOLGA7";-0,555113463121112;-0,55514311713993;8,00917200109186;0,0127477217830655;1
"FAM43B";-2,4226320657123;-2,48898115323726;-0,62257598875884;0,012840357443711;1
"GTDC1";-0,464212110692169;-0,46471698153314;3,50758161106793;0,0128440943784808;1
"REEP6";0,850723304956608;0,862524405132902;0,064036919275098;0,012851704958229;1
"LCE1B";-2,3568541455347;-2,42261022635273;-0,64710705193944;0,0128583181433614;1
"LINC00346";-1,64600616998519;-1,6741853062559;-0,562493010642541;0,0128599670625693;1
"OR2M5";-2,23736346065187;-2,32929528974935;-1,1504515436939;0,0129174021133025;1
"PPP1R3G";-0,995694818970905;-1,00212744979397;0,877146646417924;0,0129370128206059;1
"FAM58BP";-1,83925506515561;-1,94671406147678;-1,38921810513242;0,0129954394331578;1
"ATOH7";-2,16487445174515;-2,30130608247636;-1,3297920429301;0,0129973829033647;1
"TMEM59";-0,446081856343574;-0,446134031400202;6,79945842767092;0,0131054181740207;1
"ZDHHC8";0,629118972102446;0,632496939894291;1,36743590224907;0,013191526874497;1
"SPOCD1";0,941676390176743;0,944801061635648;2,07974040400014;0,0132269808638327;1
"GCLM";-0,501623624472601;-0,502282446712016;3,3191415273112;0,0132624392903036;1
"MYBL2";0,801259947777128;0,801470566303111;5,66494910667159;0,0133162904881674;1
"CDRT15P2";-2,30694650673516;-2,43401637556343;-1,25190089931654;0,013357948113655;1
"TAAR5";-2,30202847308778;-2,41119419669628;-1,13498074962164;0,0134437025620635;1
"OR9Q2";-2,41030561503574;-2,51703366672534;-0,968562392537666;0,0134812162621857;1
"LY6E";0,686145224532187;0,686258171805133;8,85286117487142;0,0135228455665984;1
"EPSTI1";0,836531913508534;0,83676753916043;7,7857560201507;0,0135333222551684;1
"TSSK1B";-2,39152619253299;-2,4574725125129;-0,708457263080169;0,0135392689109034;1
"LOC149086";-2,25781482836841;-2,40511704496058;-1,45437370780717;0,0135599231984605;1
"IQCF3";-2,0240347619338;-2,12695566223518;-1,47890270416819;0,0136796605423393;1
"CD55";-0,645097568091747;-0,645810532262435;3,43346056299042;0,0139649539036841;1
"PDHA2";-2,4601252456283;-2,54558769829628;-0,765070547649228;0,0141351700027354;1
"TPI1P3";-1,82361040742695;-1,85350628586299;-0,109885384704318;0,0141686600152225;1
"MAPT-IT1";-1,79258191046183;-1,82724638977265;-0,414229976134657;0,014343833453313;1
"OR4F21";-1,25155961383018;-1,26107743431477;0,519198828100651;0,0143761328072548;1
"LOC158376";-1,95323379096001;-2,01176291313297;-0,760733726700257;0,0144900897799698;1
"SDC2";-0,789457535259154;-0,792500125939777;1,63690540635913;0,01459976594852;1
"UG0898H09";-2,43516038149123;-2,56068353091377;-1,25714876176225;0,0147183139728581;1
"DRD5";-1,58602772669809;-1,60997818661954;-0,437697444825058;0,0147621877327526;1
"DLL1";0,749220677837816;0,759983261132895;0,445667491034469;0,0148810637723212;1
"PIH1D1";-0,825625432030264;-0,826925785547879;3,021891977656;0,0149195431038406;1
"WWC2-AS2";-1,54813175338384;-1,57759661555079;-0,615599003454211;0,0150244067732041;1
"LOC100270804";-0,505772824500343;-0,506706597894293;2,88955136483222;0,0150759561023068;1
"CXADRP2";-2,19571696821255;-2,22470091411155;0,243921772196407;0,0151099763895492;1
"OR51L1";-2,3391850658139;-2,43519429825477;-1,13335091508816;0,0151188956938551;1
"FAM76B";-0,442242719685382;-0,442578199285869;4,26990263767145;0,0151990018165203;1
"PYDC2";-2,2568277804441;-2,34791992712153;-0,915786134374366;0,0151992509518479;1
"LOC441455";-0,930569161840839;-0,943514505856739;-0,0308873135761955;0,015288099494159;1
"LCN2";-1,44163134404301;-1,44192610287064;5,99492369271173;0,0153689326970936;1
"LOC284551";-0,974181707254259;-0,98637087533044;-0,00823204728534276;0,015576077853037;1
"PSMD6-AS2";-0,637544222183476;-0,639704134631237;1,7345312474969;0,0155813476933848;1
"HIP1R";0,534684506359646;0,535072102346737;4,41523361690408;0,0155836344701717;1
"FSTL3";0,631476533204298;0,635691355075005;1,18219697189688;0,0159210339554981;1
"KRTAP10-12";-2,115513020958;-2,23383739146538;-1,35580557538683;0,0159413455915952;1
"LOC100129794";-2,22813907637707;-2,30924599952145;-1,08548674309052;0,0159546721607665;1
"APBB2";1,90487689682039;2,03734774860782;-0,999797216600601;0,0160103141930316;1
"OR6S1";-2,02487232351454;-2,08492159923322;-1,01147620393669;0,0160423537852164;1
"OR1A1";-2,1373375494386;-2,24945732862947;-1,32237582401283;0,016065036994987;1
"FOXP3";0,58685009018689;0,587461968824931;3,61711632044361;0,0160981306827012;1
"SLC25A51P1";-2,26462869397568;-2,38749041844032;-1,3169538869019;0,0164885706099791;1
"PCDHB17";-2,21284384099607;-2,3194584824798;-1,30403348233605;0,0165593810737419;1
"OR51V1";-2,25840560453767;-2,37462146423577;-1,27055548770266;0,0165753530676017;1
"OR2A14";-1,82396634892134;-1,87151911529203;-0,986632736155919;0,016895163199603;1
"OR5L1";-2,26591620886989;-2,376136820619;-1,24476097346524;0,0170625667949661;1
"HSPA1B";-0,584602209975869;-0,585003206498492;3,94137971362125;0,0170989190357367;1
"HIF1A";-0,520216530992844;-0,520266743823235;7,14598324661614;0,0171573571217234;1
"IGFBP4";0,575911747233583;0,579284314724973;1,50375763843137;0,017305864114672;1
"FBXO41";0,525278649234216;0,526506504330075;2,42401898081326;0,017388445774756;1
"TBC1D9B";0,400007608978935;0,400090274346654;6,1142186842525;0,0175608860464075;1
"OR2G6";-1,77182921563517;-1,82452345479011;-0,852909301609108;0,0176352200281899;1
"IQSEC1";0,54920117681196;0,549556611994504;4,50236668117244;0,017730475966385;1
"LOC284648";-1,59547546160757;-1,65663442790634;-1,05706815491773;0,0177861814540942;1
"OR2T4";-2,24930287144574;-2,35609812025655;-1,27604040122504;0,0180627392543389;1
"SNHG10";-1,13980511237714;-1,18392719373539;-0,946212578223981;0,0181516111288029;1
"CXCL16";-0,560738140904072;-0,560965186494729;4,71894643227272;0,0182171430806009;1
"UBE2Q2";0,447569542504022;0,447913351911094;4,127522652841;0,0182311334721056;1
"LRRC45";0,492623405515938;0,49329672344208;3,34911495369504;0,0182730480061431;1
"OR56A1";-1,85646702847515;-1,92423866121107;-1,17992928307207;0,0182806848509957;1
"IFI44";0,826584604646016;0,826807126143175;8,48275829274048;0,0186733345673132;1
"RAB33B";-0,491522314105671;-0,491745279425457;4,84020718512585;0,018698098430348;1
"OR10W1";-2,21740287129294;-2,30106097907408;-0,987514560995205;0,0187246177469647;1
"OR4N5";-2,29829529290108;-2,40236514594486;-1,05276063789377;0,0187256847513772;1
"KRTAP12-2";-2,15918757894111;-2,23106284437352;-0,997122813252643;0,0187943062498394;1
"KRTAP5-4";-2,11753092361832;-2,18061486799888;-0,967578750801749;0,0188830154330801;1
"CRLF3";-0,392965755192456;-0,392997817593477;7,41533716597245;0,0188940095649174;1
"PDAP1";0,514795381947184;0,516491624813794;2,06782802671742;0,0190815976170043;1
"CMPK2";0,885038249423992;0,885558323094582;7,94487766056457;0,0192300155482186;1
"OR5AU1";-2,23231460537611;-2,32272975641205;-0,947231901593668;0,0193775715028995;1
"PPP2R5C";-0,452163311874638;-0,452335110419543;5,08051018027346;0,019385891588911;1
"ANGPT1";-0,73186117319827;-0,733849970320996;1,99763273552199;0,0194568006849575;1
"IRF2BP2";0,477055773815662;0,477086801644269;7,81745671474761;0,0194703931986455;1
"LAMTOR5";-0,485937511425975;-0,486113938758383;4,9835677932609;0,0194871593994198;1
"POLD3";-0,442205726498954;-0,442764475721164;3,47546457180804;0,0197124006738822;1
"TNFRSF25";0,479958429088288;0,480079712155878;5,65417423157255;0,0197760503175698;1
"HTR1D";-2,17835968742663;-2,25441304250343;-1,03076439300758;0,01984904425113;1
"ANP32D";-1,76535104931972;-1,80182817938308;-0,482002897471827;0,0198865888619265;1
"OR4F15";-2,08465897479295;-2,19303778597893;-1,4339394418518;0,0199231910384042;1
"STK25";0,442022798623587;0,442265538840685;4,47592168969339;0,0200615629753222;1
"OR4K14";-2,15648358264186;-2,23951086598195;-1,16534961884618;0,020137167083924;1
"FLJ38109";-1,01624217123572;-1,03238278370074;-0,59312771895887;0,0201467948738596;1
"C19orf71";0,589162890540928;0,590854289598132;2,17886880668429;0,0201567139795915;1
"LINC00552";-2,10756511975593;-2,18874192260858;-1,03252059262747;0,0201937104791488;1
"A4GALT";1,63000542018528;1,67947993486153;-0,595327527800001;0,0201981229249792;1
"PPP6C";-0,372690875349924;-0,372773582823038;5,82739065207716;0,0205251435204692;1
"MIB2";0,484278991929079;0,485185729287097;2,66749737738027;0,0205750507694917;1
"ALS2CR12";1,07477469358164;1,08499901078107;0,645140467538795;0,0206806758790374;1
"KCNA10";-2,1618543558663;-2,24502059247226;-1,09694883888029;0,0206970601911114;1
"TMEM200C";-2,11635583847701;-2,1901822406598;-1,10120033812595;0,020726995563816;1
"DNAJB3";-2,22668914837532;-2,35365765538909;-1,31547022575317;0,0208660161296108;1
"ROGDI";0,565865886633336;0,566148279170873;4,71372842581561;0,0209003841226012;1
"EIF2C1";0,453028581078626;0,453247011358175;4,83316526229624;0,020957367896154;1
"SLC6A12";0,642510107186171;0,645999141728806;1,85433093121866;0,0210336453336465;1
"OR4D2";-1,25369003736897;-1,2842106577326;-0,733843952191765;0,021178623199011;1
"TMEM133";-1,08181932747738;-1,10258643940763;-0,175807552074931;0,0211905951949991;1
"FAM104A";0,644908455693685;0,644967125292025;7,15945573354377;0,0211941593802583;1
"KRTAP19-1";-2,23113582025861;-2,30848681188746;-0,790804163812396;0,0211973065183952;1
"KRTAP5-8";-1,27713482463113;-1,29434116790294;-0,212420358519044;0,0212573921668415;1
"SIGLEC16";-0,819808830319251;-0,823211537264369;0,968436823258988;0,0212659051548074;1
"HSD3B7";0,65926252468671;0,66175284850204;1,85894229193853;0,0213685099799526;1
"KRTAP5-1";-0,652070655775648;-0,656953292238068;1,18620532949335;0,0214045480109232;1
"BCL9L";0,553621601656895;0,553800057532215;5,50944749649268;0,0215389986219409;1
"OR2Y1";-2,09542752559622;-2,23712678327092;-1,52651822586199;0,0215440579376989;1
"SSBP4";0,47786026351206;0,478028993965265;5,24032195117666;0,0215778082408651;1
"PCDHB9";-1,14029726125296;-1,14697445789199;0,948330655722569;0,0215871870439743;1
"PPIL4";-0,435534013415909;-0,435868144308649;4,15544308751637;0,021608554344938;1
"RPL10L";-2,28703315358234;-2,34869402448148;-0,672017004025812;0,0216582743706897;1
"LMTK3";0,610247371321271;0,610955773682662;3,85947568806366;0,0217368573075206;1
"C15orf48";1,16483406132347;1,21392796818811;-0,026654901507181;0,0217448777031381;1
"DHODH";0,5222834143228;0,522791062957261;3,88860861341463;0,021965424785006;1
"COX19";0,421976582092713;0,422070185929331;5,75844728316628;0,0220145653542591;1
"OR13J1";-1,92011281189826;-1,9844286871458;-1,06890467397214;0,0221808398515033;1
"CDT1";0,714276278612112;0,718739762648376;1,37980103945407;0,022239302686166;1
"OR2AT4";-2,05731769876239;-2,18955461590713;-1,47067153480992;0,0223041075989648;1
"TUSC1";-1,04118981490298;-1,05433554721768;-0,0528197664448216;0,0223578731679495;1
"PFKFB2";-0,532565219431175;-0,532826717982231;4,44581828018149;0,0223826698946382;1
"RPL7A";-0,550968936373027;-0,550981253088425;9,1165234951763;0,0224274848513954;1
"S100P";-1,15132405980197;-1,15141202418278;7,28410668864704;0,0224336833665486;1
"CIT";0,748739894432843;0,760786352640308;0,0809905086218109;0,0224830067516933;1
"MEGF8";0,677999823890222;0,686470333556854;0,270536424559446;0,0226983008375845;1
"OR52L1";-1,14290383156597;-1,15627488975952;-0,0142926534359667;0,022756504355757;1
"FAM49A";-0,429775135265483;-0,429828048512214;6,89489402484232;0,0227659028968186;1
"PCDHB3";-1,94362345071391;-1,99486459565491;-0,848066344508701;0,0227742071755808;1
"DIRC2";-0,479485918146694;-0,479693475574103;4,69831910052657;0,0228328108350408;1
"LRIF1";-0,466548582487714;-0,466939312506897;3,96579889798011;0,0228469670933155;1
"TRIM3";0,965022140363078;0,992739243638724;-0,712578415159976;0,022892199735907;1
"RPS5";-0,53291474037131;-0,532949918359703;7,57476628943278;0,0229715565675068;1
"ABR";0,603096827858665;0,609507370132847;0,633905412462327;0,0230502241916852;1
"SDC1";1,56265637154365;1,69830109031623;-0,978903175974241;0,0230770391232086;1
"LINC00094";0,481202019253258;0,482619121577028;2,26763406474399;0,0231323222783816;1
"NEDD8";-0,587701429284718;-0,588114571390232;4,31563460168459;0,0232613977166844;1
"OR4D1";-0,896515733520802;-0,905954918166802;0,416702946161562;0,0233618417249378;1
"RAB7A";-0,425981813250629;-0,425997481317666;8,43591016866383;0,023362890198093;1
"PLEKHG4";0,550627059478031;0,55253986520657;2,10271186208389;0,0233969941540548;1
"KCNA5";-1,34264968491536;-1,38339482829496;-0,930641759534525;0,0234117119591036;1
"OR11H4";-1,45501399823207;-1,48454150521213;-0,538114201386856;0,0236010921844582;1
"OR1J1";-1,49613113397206;-1,5325123165075;-0,543027551011426;0,0236092257597084;1
"EGR2";0,619082683469483;0,624607447292243;0,955323714244386;0,0238314405150098;1
"OR10G8";-2,25193607950187;-2,32809578389279;-0,934349984578271;0,0238489756935473;1
"OR10A7";-2,14398422612406;-2,23401888344342;-1,04684784016896;0,0238725294775785;1
"SERPINB10";-0,973041379752459;-0,981954455040986;0,750615419610696;0,0239265295887017;1
"MSGN1";-2,01322535420663;-2,12829675423121;-1,44354664238736;0,0239864064763374;1
"SBF1";0,429973352646126;0,430077531708569;5,61745071390432;0,0240949420140374;1
"ANP32AP1";-0,9306263428754;-0,947151379054796;-0,200223357745255;0,0240950514231521;1
"FAM92A1P2";-2,0515470209171;-2,1950549238546;-1,53108547938371;0,0242657598340679;1
"RPL23AP32";-1,79923906000521;-1,84654083028406;-0,729709897863232;0,0242694842811732;1
"OR5AS1";-1,99633822506739;-2,14312703421144;-1,53420165693326;0,024278299170323;1
"MYOM2";1,57403078762323;1,64410542519324;-0,45866154318667;0,0243428523813749;1
"MTHFS";-0,528731157993635;-0,529120427062872;4,16991075218875;0,024347633615513;1
"FAM215A";-1,32512340466888;-1,33873217003511;-0,124071750354401;0,0243570468086612;1
"LOC387895";0,995077595992882;1,01729543012201;-0,262573031549395;0,0243778914362131;1
"RNF187";0,512150831123837;0,512195750149555;7,20620880852399;0,024391951187325;1
"MRC2";0,766438522429246;0,774924429038426;0,595247381923751;0,0244345555966203;1
"ZNF654";-0,43141763752857;-0,432025115145906;3,37238422925101;0,024604636026691;1
"NANOS2";-1,94422290535794;-2,04867935895752;-1,43926942335586;0,0248231333652107;1
"OR1D2";-2,01431874288087;-2,11037377878181;-1,21195894485451;0,0248264169358728;1
"CTAGE11P";-2,01236161783493;-2,11465799368031;-1,40910046840549;0,0248680850090263;1
"OLIG2";1,06132606092147;1,06759414479131;1,52020974847382;0,0249189759113034;1
"NR4A3";-0,887052609156427;-0,908195471394242;-0,364734396034666;0,0249988331629302;1
"CDK10";0,462944125056216;0,463337144358966;3,9071714114966;0,0250172363135903;1
"LOC90246";-1,82038524932993;-1,9389422116256;-1,57219743048934;0,0251547844621748;1
"IL4I1";0,641321186374635;0,646006439314267;2,45470881978789;0,0251598932591202;1
"TRMT61A";0,472851382887571;0,473722092804583;2,81624172382398;0,0252120207458892;1
"ATP6V0C";0,549456154341219;0,549463270258217;10,0395645205404;0,025248488897362;1
"TSC22D3";-0,49782414092962;-0,497834216975147;9,2352890002999;0,0253123409004803;1
"ADAM21P1";-1,89158569762061;-2,00504209352055;-1,51145341255275;0,0254927448122124;1
"TCIRG1";-0,669586002479061;-0,669671800428516;6,04765069834557;0,0257056386452378;1
"DOCK1";-0,914634292179022;-0,942671015725357;-0,703255678635031;0,0257544366121336;1
"OR5M11";-2,0884665300921;-2,13101128314286;-0,612439630679287;0,0257604812998296;1
"OR52A1";-2,26634203392315;-2,33307833193321;-0,735450558081986;0,0257742687197283;1
"SLC35C1";0,421474338835469;0,42179285582733;4,17980012541767;0,0258468132478325;1
"RAB9BP1";-2,05530287674562;-2,18372064389056;-1,43835531307477;0,0258580208969321;1
"INSM1";-1,97087647337175;-2,02445956759226;-0,615197210560817;0,026120435061708;1
"TPPP";0,844401868276604;0,857048248117091;0,0661643502443795;0,0261691283409477;1
"FARS2";0,422589577146115;0,422929845251268;4,07405235389139;0,0262473925116925;1
