"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"ATAD2";0,526320294891508;0,526762789512972;3,95128178191642;0,00247020814025759;0,44475136074919
"LAMTOR5";-0,546482777981478;-0,546691171744966;4,9835677932609;0,00250751173699519;0,44475136074919
"DIRC2";-0,553960768412618;-0,554209887593205;4,69831910052657;0,00253569509942069;0,44475136074919
"PYGL";-0,707799929367064;-0,707837733579732;7,82549691781685;0,00258074088887295;0,44475136074919
"FOXP3";0,652465371731855;0,653160183543737;3,61711632044361;0,0026022724409925;0,44475136074919
"GPR55";0,64745455518804;0,649087871703805;2,22527117338709;0,00260639433327563;0,44475136074919
"IFIT5";0,694576034534271;0,694841889106927;6,96615300728826;0,00271863464191006;0,446349077313411
"IRAK3";-0,541663225475859;-0,541937997285166;4,65863299589631;0,00272978062632551;0,446349077313411
"FAM129A";-0,668941604791296;-0,668955897043043;9,29775429448379;0,0027370882860234;0,446349077313411
"MANSC1";-0,72408910423387;-0,724251995882814;5,77365953704897;0,00274181809830309;0,446349077313411
"HES4";1,04299855011453;1,05330854550479;3,71344483980869;0,00281414562586721;0,452917551126788
"LPL";-1,1501170737528;-1,16783041265751;-0,0828079487766956;0,00287787059647711;0,457969452336014
"SPATS2L";0,995024006722732;1,00203652822118;3,7858481545093;0,00294399935799078;0,463287365635815
"IER5L";-0,759194778126263;-0,762572412786955;1,50842962393726;0,00299226904050621;0,46384653003062
"RTP4";0,706746017968696;0,707192524182686;6,4330628732008;0,0030130537854139;0,46384653003062
"GOLGA7";-0,578647226721589;-0,578678117518227;8,00917200109186;0,00313630292827372;0,476977067847402
"TK1";0,83385596423465;0,837186272533601;1,96403722377114;0,00319064537768824;0,476977067847402
"PCDHB3";-2,24435179792115;-2,32601909782852;-0,848066344508701;0,00321689411420782;0,476977067847402
"LYN";-0,567709906850301;-0,567723323594555;9,2613351654102;0,00326538538263811;0,476977067847402
"GAS1";-1,1016459612614;-1,116717374703;0,0544487474066508;0,0032667355490502;0,476977067847402
"HIST1H2AG";0,618253470976939;0,618378813283612;5,88146751827301;0,00333616866515372;0,482144457189511
"FBXO39";1,04782075914324;1,09864298630771;-0,0992378587460677;0,00341923865317099;0,489158353988492
"OBSCN";0,720634318170832;0,721437116482106;3,67606926701716;0,0034718869214364;0,491723344683038
"GGT7";0,599152263135646;0,600624483150797;2,57086908170021;0,00356030261633173;0,49925312826838
"CELSR2";0,759207866130845;0,765630956629854;0,80758632142254;0,00367503091935442;0,508147264577578
"TLR8";-0,57981854883183;-0,579886834025598;6,83273568905473;0,00376073418434892;0,508147264577578
"KLHDC7B";0,583044184732453;0,58388427069853;3,85503164931426;0,0038015026050933;0,508147264577578
"HIST1H1B";0,813493017152686;0,814126319658677;3,85668238979068;0,00382390786026191;0,508147264577578
"DLL1";0,772998157883352;0,783900214342471;0,445667491034469;0,00385488664931469;0,508147264577578
"CLEC4D";-0,765539505403438;-0,766122867736546;4,0794581035269;0,00385747780033328;0,508147264577578
"ANP32C";-1,01115531952955;-1,02916323104715;-0,310056847664486;0,00389298475812516;0,508147264577578
"CIT";0,836637256630755;0,849738415718017;0,0809905086218109;0,00391075703162861;0,508147264577578
"REPS2";-0,668477518718847;-0,668563723310678;6,51960818445661;0,00395998495953858;0,509866063472226
"NAMPT";-0,665474092524913;-0,665477823633168;11,3255778304477;0,00407427871679525;0,519855941134875
"LOC100505702";-0,694864545718054;-0,696445045570337;2,63531367807149;0,00412187389279099;0,521233035210703
"HAUS4";-0,586273516996353;-0,58668672621911;4,36369474616719;0,00432026279518148;0,535433821829588
"TNNI2";-0,604421672092459;-0,605397240110598;2,91948522186955;0,00437663237576183;0,535433821829588
"SLC43A1";0,596578849606302;0,596979635190404;4,27181826766226;0,00439536719659596;0,535433821829588
"HSPA1B";-0,629025928511979;-0,629552926801627;3,94137971362125;0,00443922403265701;0,535433821829588
"FLJ36777";-1,20122001996099;-1,22501877796384;-0,853079770330461;0,00446033680317497;0,535433821829588
"OR10P1";-1,91074327110388;-2,0116959443256;-1,43800216133807;0,00448249046309511;0,535433821829588
"SLC5A5";1,14178152063527;1,17679512860134;-0,526808624993971;0,00451169408913128;0,535433821829588
"SMARCA4";0,548717595213425;0,548807464144472;6,45958799847854;0,00453661361431551;0,535433821829588
"PYCR1";1,04397278121949;1,06141082330871;-0,106767214159476;0,00467692872900613;0,547432575114991
"MPZL1";-0,753301554673403;-0,754402944143854;3,37348303286526;0,00488622225664007;0,565289748822505
"TPX2";0,824456860944712;0,829095924994179;1,46840966266883;0,00490931575973792;0,565289748822505
"FHL2";0,767808092331558;0,770109083053184;2,5359847709527;0,00495819760224425;0,566314134198269
"S100P";-1,20226981003396;-1,2023697878308;7,28410668864704;0,00508446198630867;0,567832286688173
"METTL22";-0,731628106218529;-0,74353958659181;-0,127211361734261;0,00511361848520762;0,567832286688173
"LINC00094";0,53356783779094;0,53515339311366;2,26763406474399;0,00513932210082421;0,567832286688173
"AEN";0,521837248656835;0,522320650182808;3,85189561422651;0,00516599044922532;0,567832286688173
"SCRIB";0,556123910988461;0,556907258046653;3,27760283773363;0,0051907658095934;0,567832286688173
"NUDT1";0,84607561546684;0,870837137841296;-0,414025889150044;0,00525027508799063;0,567832286688173
"HSD3BP4";-1,15953651924989;-1,1767931368256;-0,13695191886403;0,00525832749331445;0,567832286688173
"UBE2R2";-0,4892220472507;-0,489294954746414;6,41430954435924;0,0052922305897648;0,567832286688173
"NOS3";0,896921291103796;0,910436077549192;0,0421517907761741;0,00547247855559907;0,578240949834838
"FBXO41";0,554887945814653;0,556191116229387;2,42401898081326;0,00549727539613039;0,578240949834838
"TGM2";0,789499932439761;0,790083463113708;4,50505162154246;0,00551172267370635;0,578240949834838
"YTHDF3";-0,460791429856482;-0,460906152474082;5,7011722041652;0,00557240918258964;0,580309053331008
"KRTAP10-10";-1,32300011357472;-1,35199188565841;-0,33460517908509;0,0056356722936433;0,582353186490452
"ITM2C";0,651776684127988;0,651904187015581;6,00776649866377;0,00569991443291589;0,582353186490452
"SEMA4G";0,635020173108598;0,638432907698041;1,21655144457931;0,00573149336224575;0,582353186490452
"HJURP";0,77862056615134;0,781645295438892;1,9480147828945;0,00581229456449156;0,582353186490452
"ESPN";1,04889840887598;1,04974700307908;3,99618468963637;0,00582621079711897;0,582353186490452
"TREML3P";-0,879495434911823;-0,88046155653863;3,44210095633136;0,00583874549753895;0,582353186490452
"OR52L1";-1,17981488971097;-1,19527936149644;-0,0142926534359667;0,00591548305979825;0,585881025006452
"TIPARP";-0,449406338780047;-0,449618472457853;4,97364211821654;0,00602215255202445;0,589394387747031
"ZDHHC8";0,629382163939562;0,632772421739969;1,36743590224907;0,00603418669938004;0,589394387747031
"CAPN14";0,758301723485754;0,768687616481865;0,404868342145744;0,00610916770899725;0,589862697288785
"LINC00622";-0,747292532553568;-0,74979574116011;2,03559925350603;0,00612227751898972;0,589862697288785
"TAF13";-0,503969775525379;-0,504633694233109;3,48111232342651;0,00617999748619991;0,590920200835402
"DNTTIP1";-0,478945936603971;-0,479107738394158;5,38686244424745;0,00621669914032866;0,590920200835402
"VNN2";-0,662523425063307;-0,662550593469045;8,16588949944302;0,00629187230384677;0,59268210898669
"BCL11B";0,557483470285643;0,557573694752917;6,38379860553077;0,00631892949636307;0,59268210898669
"MAK";-0,72649571825897;-0,727134834652233;4,20827039892749;0,00638142903751818;0,594606443805065
"STK3";-0,577506802499204;-0,57783963000403;4,73603208984838;0,00646731300033698;0,597874098775885
"TP73";1,35758125599533;1,40768036206478;-0,581044602583736;0,00650092573688387;0,597874098775885
"SCN9A";-1,03444074568078;-1,07431422949265;-0,760103523954203;0,00657729770862222;0,600995273853009
"NQO2";-0,625100539005996;-0,625204889349375;6,11537957112379;0,0066878397389781;0,607178680917608
"NLRC4";-0,708685094014954;-0,709808432551885;3,07489999760288;0,00689032332249426;0,621577383544498
"TREM1";-0,631499621033782;-0,631543219529963;7,50631688433949;0,00704511750265308;0,626464818649872
"SDF2";-0,43263640508243;-0,432743633978029;5,81408608512543;0,00709398934778605;0,626464818649872
"CD38";0,672425061206934;0,672742227250019;5,59839864721508;0,00713789453506988;0,626464818649872
"PFKFB2";-0,565015771080495;-0,565322505567042;4,44581828018149;0,00716987172402936;0,626464818649872
"NUSAP1";0,709027037738678;0,70938755235244;4,67562615105322;0,00717040983613321;0,626464818649872
"KLHDC8A";0,945345236349223;0,954437946821372;0,69579322793896;0,00724218423794989;0,626464818649872
"ATP6V1B2";-0,494026524378442;-0,494039236792331;9,01907135228135;0,0072541290869575;0,626464818649872
"N4BP1";-0,506189325422373;-0,506307934562029;5,90090208320322;0,00735145848845157;0,629194643542981
"KREMEN1";-0,789014396202195;-0,789549950680281;4,30088065186641;0,00737458948161653;0,629194643542981
"IGJ";1,10597734075313;1,1062583698721;5,68972418433023;0,00749545790098984;0,62970027730448
"PXMP4";0,485157036104284;0,48580159579765;3,41487628038158;0,00749679837179936;0,62970027730448
"SLC31A1";-0,507556948009249;-0,507780787122421;5,10769777044416;0,00751389867008805;0,62970027730448
"IGSF9B";0,587904472349189;0,588720769379147;3,5039275131341;0,00756571516962025;0,630313082043127
"PITPNA";-0,49975394661931;-0,499869741630751;5,69022712720477;0,00772357926104015;0,639702064760887
"ABHD5";-0,569756282623422;-0,569813900492287;6,81686244407212;0,00782224646127364;0,64264714527362
"RFWD2";-0,450525786971547;-0,450565153407134;7,2762172932045;0,00790025505943537;0,64264714527362
"DVL2";0,495705802856404;0,4970724378371;2,34588153810964;0,00796761145454903;0,64264714527362
"MGC2889";-2,0358830130576;-2,1937528477916;-1,48834875611199;0,0079749690871414;0,64264714527362
"HSDL2";-0,504823324940374;-0,504935512466591;5,77088439757508;0,00798601267868087;0,64264714527362
"PCK2";0,44844230149062;0,448956643123594;3,74702118829085;0,0080748222893331;0,643452838953169
"LOC284551";-0,866840746253984;-0,876925179696066;-0,00823204728534276;0,00812935008059645;0,643452838953169
"LYPD2";-1,10420701366331;-1,10960770966629;2,05496638666942;0,00813232070695596;0,643452838953169
"OR13J1";-1,95591901586269;-2,03282575833832;-1,06890467397214;0,00818071802849279;0,643686163541908
"ORM1";-1,09572575275864;-1,09731891989782;2,72311602451852;0,00826958936893814;0,644269558461991
"NARF";-0,508658247445254;-0,508760843082307;5,85735061953467;0,00833577384817544;0,644269558461991
"PARP4";-0,429068530445701;-0,429138180932774;6,47037828067121;0,0083437769835965;0,644269558461991
"ABR";0,624450826288834;0,630914641376037;0,633905412462327;0,00841689572939408;0,644269558461991
"SNORD17";0,73566951975142;0,735729626038815;7,10508905319842;0,00853053585221213;0,644269558461991
"TRIP13";0,781334581990115;0,787948667695984;0,80312675617076;0,00859112908352407;0,644269558461991
"FEN1";0,515682130676188;0,51721649712477;2,20170329012357;0,0086131498033632;0,644269558461991
"LINC00487";1,50047541663481;1,67291418247602;-0,555003187255366;0,00868084637875743;0,644269558461991
"CCNJL";-0,667891642363938;-0,668060295941113;5,72618509276032;0,00875913727793709;0,644269558461991
"LAMP3";1,08167374508271;1,08720397999882;6,15334034508142;0,00878028417217118;0,644269558461991
"TNFRSF21";-0,644611736048975;-0,648035996111213;1,43524324219847;0,00885373087849616;0,644269558461991
"HESX1";1,17055011814632;1,22598974548881;2,80109739275637;0,00891820988982228;0,644269558461991
"PPP1R17";-0,938904059362263;-0,951695579514672;0,123596630904016;0,00891854429279006;0,644269558461991
"HMGA1";0,585708006852971;0,585922131309974;5,5581794826875;0,00893312195173376;0,644269558461991
"OR56B4";-1,14776158805092;-1,16885390907998;-0,325865226066273;0,00893602795784927;0,644269558461991
"KISS1R";-1,04793743337772;-1,07608695486504;-0,625398529158526;0,00894367960194499;0,644269558461991
"SIGLEC16";-0,774372156072718;-0,777821436666374;0,968436823258988;0,00901645683995722;0,644269558461991
"LOC100129269";-0,663060704416842;-0,672461305718572;0,0286531833793349;0,00903846059284293;0,644269558461991
"ZNF598";0,448903934003425;0,448931671861395;3,46329180593427;0,00905243536919694;0,644269558461991
"TCIRG1";-0,690523553852657;-0,690628108486606;6,04765069834557;0,00910468794392423;0,644748476748994
"BCL9L";0,576360002072899;0,576540224669091;5,50944749649268;0,00915468368756559;0,645063607298465
"NUDT6";0,801481736833891;0,81592011638687;-0,0727168952752067;0,00939839877072994;0,658055085242389
"CD63";-0,464902879787271;-0,464932715792804;7,55982500245047;0,00943353324700495;0,658055085242389
"KCTD12";0,568215036908186;0,568370929529361;5,93043053923818;0,00947844647245974;0,658055085242389
"SNORD15A";0,758909636352948;0,759419561745646;4,06344641800642;0,0097997602524969;0,675129163596724
"HIST1H2AB";0,762215184436042;0,764977562442163;1,9222243493725;0,0098306504297504;0,675129163596724
"MZB1";0,948155032577524;0,94908407209883;3,65692980702257;0,00987277175861414;0,675129163596724
"LOC646999";-1,61661115991277;-1,68645885757273;-1,23559509702894;0,00999386038752536;0,675129163596724
"HCK";-0,51425276430865;-0,514272566569899;8,31521393962085;0,0100973124837869;0,675129163596724
"ACTRT1";-2,01088372557173;-2,3353295167813;-1,62732428951425;0,0100995355303565;0,675129163596724
"CD3E";0,497378110609952;0,497396901171985;8,5530820624154;0,0101092920310386;0,675129163596724
"FAN1";0,503912262159866;0,504502013145033;3,68736422728124;0,0101302911738534;0,675129163596724
"RRM2";0,781549815737417;0,782451131274065;3,59064412795166;0,0102739300094107;0,675129163596724
"KIAA0664L3";0,56663630516363;0,567607289973149;2,96660041390739;0,010276925626806;0,675129163596724
"KBTBD7";-0,475610021765981;-0,475930024572167;4,13508255301497;0,010289504733317;0,675129163596724
"KCNA5";-1,28754300169397;-1,32765010979507;-0,930641759534525;0,0104124463738876;0,675129163596724
"TET2";-0,491297707863947;-0,491370062783771;6,52716305218624;0,0104412496862108;0,675129163596724
"RAB27A";-0,472094639446943;-0,472118612176072;7,96060201162859;0,0104567559196999;0,675129163596724
"IL18RAP";-0,661619832009715;-0,661814666040393;5,35651086773678;0,0104574244721448;0,675129163596724
"NDUFB6";-0,775015385845208;-0,778199555886691;1,57048639849527;0,010487073077122;0,675129163596724
"NT5DC2";0,643743284998717;0,645522013811461;2,20460928407675;0,0105723415522677;0,675238537342003
"ATP6V1A";-0,492729732022598;-0,492903967459891;4,92774305923448;0,0105980960350416;0,675238537342003
"HIST1H3F";0,724295889850777;0,724773487233409;4,46555746885269;0,0106318007362329;0,675238537342003
"AHCTF1";-0,47593949597421;-0,476119378999578;4,89383961398576;0,0108411626680055;0,685461548513221
"DEPDC4";0,750067762959853;0,767226388279464;-0,209618368296004;0,0109480264538224;0,688031628748028
"IFNA21";-1,5070362967505;-1,59184531863277;-1,26968126154314;0,0111336600935714;0,688031628748028
"PSMB10";-0,467923533115974;-0,467942746190251;7,7999587388716;0,0111482518005546;0,688031628748028
"AQP9";-0,613058466824843;-0,613071150273417;9,2543475349684;0,0111545076059464;0,688031628748028
"SRGN";-0,536658370364858;-0,53666416848409;10,3046430911579;0,0111649620984213;0,688031628748028
"SPATA6";-0,53671290847267;-0,538588821663331;1,71641942532199;0,0112070128338614;0,688031628748028
"SLC8A1";-0,695042288689128;-0,702063295495101;0,640436939423969;0,0112860859809931;0,688031628748028
"OBSL1";-1,12743932222235;-1,15826968034266;-0,657120308961631;0,0113314447368073;0,688031628748028
"IRF7";0,607298499012537;0,607389546490243;8,83305374720203;0,011342556994265;0,688031628748028
"SCNM1";-0,509977075917363;-0,510240124961304;4,72676883880415;0,0113703774517238;0,688031628748028
"LRRK2";-0,530805461988028;-0,530823791712658;8,73971425140645;0,0114161853248455;0,688031628748028
"OR4A5";-1,93858077511888;-2,07006280060236;-1,50631605554732;0,0115837849244751;0,691352132196559
"CD55";-0,593919490369955;-0,59460011752751;3,43346056299042;0,011611471465284;0,691352132196559
"TNFRSF9";-0,658976624142092;-0,659417341630353;3,92975736404797;0,0116287511112905;0,691352132196559
"TBC1D14";-0,484472006591301;-0,484570150555555;5,81066065297001;0,0116665367220912;0,691352132196559
"KLRC1";-0,70396290647521;-0,704887202659694;2,61035390909791;0,0117215382733934;0,691717277358631
"PLEKHB1";0,535974769430194;0,536220112799463;5,07037427461332;0,0118473338856632;0,696239791795217
"TMEM91";-0,625270619688517;-0,630091767433103;0,673964655215238;0,0119611234972743;0,70002228137147
"PTENP1";-0,601470908347387;-0,604821373416666;1,424319980201;0,0120115536571945;0,700080800192782
"FBXL16";0,574909316246697;0,575858840920063;2,98579845160839;0,0122213278337341;0,705798209120219
"OLIG2";1,04823781354596;1,05473771058805;1,52020974847382;0,0123125736382622;0,705798209120219
"ROM1";-0,684666356281643;-0,697272748418955;-0,0254579962888481;0,0123216940958273;0,705798209120219
"TCF7";0,600866588579888;0,604350570463711;1,68602735796857;0,0123285386932732;0,705798209120219
"HAL";-0,593469829300598;-0,593729777511775;4,92788662061229;0,0124006439763637;0,705798209120219
"HCLS1";-0,4163929973693;-0,416403870546539;8,88505631515948;0,0124086531152252;0,705798209120219
"EPB49";0,753932444873667;0,753960877475309;8,52978584550945;0,0125882942508231;0,711622812407179
"ANXA3";-0,816357622604071;-0,816710462232347;4,91266617496008;0,0126224972579887;0,711622812407179
"RTDR1";-0,837498800305897;-0,849859791094933;-0,115329649842467;0,012661791197247;0,711622812407179
"LTA4H";-0,462977030020203;-0,463044494926732;6,40784991298577;0,0128066473595956;0,716919156339733
"XPO6";-0,48155249926643;-0,481562533500618;9,21852339617139;0,0129552225197457;0,722381167508499
"KIF24";0,680424724179748;0,691422371501011;0,151576905035481;0,0130924525966254;0,724437283516115
"CLIP1";-0,453101442976724;-0,453264091351049;5,10936175715926;0,0130943969907594;0,724437283516115
"HELZ2";0,599887398830039;0,600407419708628;5,76896350232592;0,0132008387732048;0,72516974454744
"TAS2R40";-0,758244390594385;-0,759693430875648;2,81749540194118;0,0132112446790915;0,72516974454744
"CNEP1R1";-0,410657837958176;-0,410798769911747;5,29545962164784;0,0132612415334171;0,72516974454744
"HIST1H3J";0,753830704665315;0,754061168355348;5,51849577635806;0,0133350516193533;0,726401292634234
"CCDC136";0,638245768491264;0,646497865859814;0,460137238405193;0,01342908543064;0,728720831241969
"FKBP5";-0,537603758070514;-0,537633382367071;7,74489196409186;0,0135616708076697;0,731750874255391
"CBL";-0,443480557715052;-0,443530930185021;6,86451294607297;0,0136450393104126;0,731750874255391
"CYYR1";-0,9623077956628;-0,985905877102403;-0,507035566605832;0,0136885072749188;0,731750874255391
"PARP12";0,538056410885064;0,538240828992887;7,26602432292315;0,0136915894709933;0,731750874255391
"CXCR2";-0,596095267017793;-0,596100003886582;10,6391612052057;0,013825248531655;0,732241396686861
"TM6SF1";-0,551735085381219;-0,552358757654037;3,31182538700357;0,0138330360982685;0,732241396686861
"SDCBP";-0,560080295837469;-0,560098901940794;8,45725715153985;0,0138558705296956;0,732241396686861
"PKD1";0,50144426837039;0,501674770869079;4,87849872018583;0,0139683116622256;0,735439398037549
"PCDHB9";-1,01471996606834;-1,02103720221075;0,948330655722569;0,0142117986960129;0,743137936135033
"FPR2";-0,576971906516621;-0,577011965646941;7,41039703314397;0,0142194719122074;0,743137936135033
"CHMP2A";-0,4480448293421;-0,448068423059267;7,75578618116924;0,0143685216972728;0,744476369570166
"VMP1";-0,52326277976322;-0,523270809925045;9,62347495995314;0,0143783080648112;0,744476369570166
"SAMSN1";-0,466927719008733;-0,467178364381961;4,6554106263491;0,0144027766195174;0,744476369570166
"CEBPD";-0,611682073235069;-0,611755545305974;6,38633701813378;0,0145328529003512;0,748468347736996
"LOC100288846";-0,775104164782351;-0,781531652104044;0,445281545529823;0,0146246160304721;0,748618772808158
"AQP7P1";-1,47567364692335;-1,49272449033035;-0,0390855769757622;0,0146929428761553;0,748618772808158
"SLC31A2";-0,557718468099565;-0,559483803874513;2,14365634586199;0,0146943457488292;0,748618772808158
"CCL23";1,61736991829715;1,64166096077595;0,612429896785925;0,0147706636712438;0,749809711741309
"KLC3";0,885588830620946;0,886655783406339;3,71090834360777;0,0148382146302986;0,749843358500878
"ARMCX2";0,672421937798977;0,682247765278405;0,0597065737203937;0,0149114193002072;0,749843358500878
