"genes";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR"
"BST2";1,66695942087573;1,66702455632729;9,12234698164733;1,33874052948145e-23;3,10829215066325e-21
"TMEM123";1,5656765906708;1,5657286155273;9,18603982598923;1,47651924565698e-23;3,37289388326448e-21
"ODF3B";2,07879252103926;2,07970561164328;5,51571346414007;5,53695407433966e-23;1,2447600088075e-20
"LAMP3";3,54009689677763;3,5484045039417;6,15334034508142;1,77177173198009e-22;3,9208754750053e-20
"CXCR2P1";1,7301752080578;1,73035567527272;7,04804063244953;3,51153682895417e-22;7,65136863207353e-20
"KLHDC7B";1,50656521056371;1,5080684520753;3,85503164931426;3,94791246770261e-22;8,47186125455638e-20
"MAFB";1,50681703008941;1,50715215415781;6,11432044931619;4,42703973687152e-22;9,35823340198677e-20
"C1QA";2,26312216379657;2,26593573298868;3,18951632730599;5,60553385130506e-22;1,16751729317696e-19
"IFIH1";2,24058161668121;2,24154395877711;6,21852173945072;6,99569600306064e-22;1,43594264480214e-19
"STAT2";1,69156529043824;1,69172165969953;8,08209724522974;7,42003101167539e-22;1,50128427454798e-19
"EPHB2";2,07814950739283;2,08746279139719;2,10588983290634;1,01849648751835e-21;2,03168531728485e-19
"SAMD9";1,93015664061231;1,93086398586653;5,79631765345412;3,02020843329962e-21;5,94100167233646e-19
"ZBP1";1,84397250364231;1,84431382337821;7,24302097747514;7,73911647746806e-21;1,50149461192302e-18
"FAM225A";2,43612912695843;2,45366482112866;1,31474837963262;7,8800598669651e-21;1,50817956615982e-18
"RAB39A";1,50778531942948;1,5127005715458;2,25724719045994;1,3859891145242e-20;2,6173018438675e-18
"CNP";1,27713250506849;1,27740044098445;6,55714924830751;3,60223931518744e-20;6,71296255539469e-18
"FAM46A";1,47994086231504;1,48014385328005;7,16628948664018;3,77956544609828e-20;6,95194615754414e-18
"PNPT1";1,74989561811241;1,75050118497549;6,58948891500419;3,84713600156557e-20;6,98551117822732e-18
"DDX58";2,00890564448944;2,00896995134201;10,0628141764228;4,75774171018573e-20;8,52960706852664e-18
"DTX3L";1,34829010034132;1,34842056248881;7,52707566287907;7,09846017983901e-20;1,25669364408825e-17
"TRIM14";1,15379512974625;1,15390342054931;7,47526947410241;2,95249765794761e-19;5,16249683080394e-17
"FMNL2";1,9469920218214;1,94927061250959;3,71975073971806;4,76960586457059e-19;8,23803998291626e-17
"FTSJD2";1,39988054823493;1,40003604530793;7,37239298693829;4,88222731231816e-19;8,33096209932074e-17
"FAM70A";3,04829785136377;3,08186684645311;1,37518163795267;5,779285693264e-19;9,74428848496405e-17
"BLVRA";1,58715370886424;1,58758927734406;5,91866657866152;6,27572520331255e-19;1,0456834829943e-16
"HELZ2";1,78180049319356;1,78267710463395;5,76896350232592;9,8997834083043e-19;1,63035619083504e-16
"KIAA1958";1,74367969496623;1,74748202290439;3,59674374642271;1,22615922469976e-18;1,99610265510606e-16
"ZCCHC2";1,84510720973057;1,84549355410333;6,65572771804576;1,79014991305132e-18;2,8390692382545e-16
"LAP3";1,73137167678546;1,73152518534639;8,34000217924916;1,80121491827344e-18;2,8390692382545e-16
"RSPH9";2,35826358093656;2,37716843272856;1,73952848709279;1,80411093301493e-18;2,8390692382545e-16
"RGL1";1,5702073980603;1,57433224337818;3,10409022095652;2,18379947630681e-18;3,39880791021246e-16
"IFI30";1,29917382123204;1,29918189018798;11,0043301182245;3,30798270660217e-18;5,09249555147897e-16
"FBXO39";2,64543302913096;2,71893220363458;-0,0992378587460677;4,48642756915258e-18;6,83239501740946e-16
"SHISA5";1,18566117052293;1,18569946132809;8,87456969401022;8,12392846193648e-18;1,22403402985539e-15
"PARP9";1,7222426395629;1,72239954012764;7,74400214072282;1,68813150009429e-17;2,51673751956162e-15
"TRIM22";1,21612499801774;1,21615691438218;9,24829888285902;1,80703228975324e-17;2,66593732497657e-15
"MOV10";1,54701593776753;1,54781822229877;5,53843208940932;2,25146116799893e-17;3,2873654146772e-15
"CDKN1A";1,42389804170573;1,42424991713011;5,66269451945779;2,51782739098967e-17;3,63877442230477e-15
"GBP1P1";2,93684393263074;2,95988825773706;2,86421371979685;3,0447449636422e-17;4,35583059798631e-15
"LOC284837";1,60847759600102;1,61556782874786;1,7392366454976;3,62523262229826e-17;5,13441696296102e-15
"CECR1";1,08577157139848;1,08579845168632;8,99889719593393;4,62729676937603e-17;6,48057182923975e-15
"CMKLR1";2,49545853114266;2,52118834140936;1,00347643712977;4,66721970332877e-17;6,48057182923975e-15
"SAMD4A";1,99940738819726;2,02193066250001;1,1432786120029;4,87123067146946e-17;6,69817864077883e-15
"PARP14";1,58871991935266;1,58883455199577;8,45328743159095;6,29938327430658e-17;8,57866974173116e-15
"RNF213";1,33006877716995;1,33014209155786;8,53571406874399;6,38150068244326e-17;8,60773277766132e-15
"LILRB4";1,35785144607506;1,35880231120556;4,37617461110273;6,79238293898904e-17;9,07552071366999e-15
"GBP4";1,68737472449311;1,68757069029214;7,7044113996645;8,80322866284797e-17;1,16523483693379e-14
"C19orf66";1,23097608227386;1,23121711342572;6,7531282365129;1,28607248388478e-16;1,68654116567224e-14
"CCR1";1,72220401275468;1,72301938215616;5,15410885296161;1,68204008067292e-16;2,18557189564867e-14
"GCH1";1,44289506739163;1,44351281781203;5,50606295865089;2,28315489286218e-16;2,93966570432791e-14
"CALML4";1,40060283833244;1,4034803194745;2,66542081101247;3,2771863727359e-16;4,18151266640167e-14
"UBE2L6";1,64542756725865;1,64560181319817;7,64839799004706;3,51315185132845e-16;4,44256872056828e-14
"P2RY6";2,14293873095109;2,17402005373765;0,468708538517125;4,04771611250205e-16;5,07325692932447e-14
"STAT1";1,42668165252924;1,4267070834955;9,99957983883552;4,85152591447258e-16;6,02738259005922e-14
"ATF3";2,56329816546552;2,57685240875684;3,40446536607325;5,46589579758215e-16;6,73160714618748e-14
"CDKN1C";1,96555338860401;1,96715950836784;3,87557175220289;6,22471198951999e-16;7,60005137134238e-14
"CARD17";2,10695601889384;2,11018758833284;3,62569415002842;7,38316253254182e-16;8,93741290157178e-14
"TFEC";1,84782462156683;1,85006491716294;4,45416550705534;7,69337726800826e-16;9,23400866498313e-14
"MDK";2,17835606545785;2,19262416646038;2,19977579271007;8,26710526954144e-16;9,83924470021138e-14
"CNTNAP3";-2,95389842442115;-2,95684102995972;4,64198695038432;9,15108613251163e-16;1,08005694078969e-13
"TRIM38";1,20917660102183;1,20956554017979;5,75966110855361;9,38477125494971e-16;1,09848359738721e-13
"TDRD7";1,36923678290363;1,37027585033096;4,79969123545199;1,11542608401296e-15;1,294899969498e-13
"FGD2";1,26329180481426;1,26360778993672;5,82932955721056;1,28218721803154e-15;1,47639167227485e-13
"LOC283070";-1,23260974158334;-1,2329282613082;6,03452195578185;1,29866549993111e-15;1,48330640931647e-13
"CD68";1,13917379313142;1,13921984501831;8,44569366812613;1,31361874325093e-15;1,48838258085304e-13
"TPMT";1,10757937952796;1,10859893983035;3,71394574446118;1,34737472295742e-15;1,51451334930524e-13
"TREX1";1,30976293760854;1,31123457845696;4,2646461253534;1,51847241717151e-15;1,69339565703937e-13
"PLAC8";1,02993354386747;1,02997481691722;8,36339396996928;1,58871380199652e-15;1,75788699825599e-13
"BATF2";2,41947876675823;2,45299370654257;1,48130360167042;2,60570692179663e-15;2,86082380879114e-13
"CBR1";1,04599589652631;1,04664965139489;4,52485515289613;3,99819162785972e-15;4,35587600195209e-13
"MX2";1,70091266542116;1,70117576488831;7,25657633831196;4,26651490209338e-15;4,61272141666783e-13
"ITGB4";-3,84266720685344;-3,99061806241015;0,449441727073777;5,55456008737662e-15;5,95979049375114e-13
"TYMP";1,38274899566532;1,38277870184301;9,70510850855714;5,68639060682224e-15;6,05536467401679e-13
"PML";1,4976424322333;1,49820695149647;6,23742740314653;7,5247388446892e-15;7,95319972069651e-13
"CCL8";4,11262392557261;4,29377697245055;3,34038623966948;7,92632325292534e-15;8,31559379490234e-13
"CXCL11";3,08119042187499;3,29116805293144;-0,390879162213282;8,87917711030827e-15;9,24674892744823e-13
"LGALS9";1,13707591944462;1,13718182709124;7,428017311947;1,05351808997832e-14;1,08912238747174e-12
"TLR7";1,46449539230113;1,46556057062973;4,41240379688705;1,54451828390616e-14;1,58514583006978e-12
"PHF11";1,38548614509617;1,38645618492307;4,76012419044614;1,75010470472327e-14;1,78321819661839e-12
"UNC93B1";1,1425119471643;1,14262253818001;7,59548954126348;2,08969472569267e-14;2,11402474285609e-12
"IL27";1,71391999323908;1,72289591747063;2,15548943948179;2,59088690247946e-14;2,60246320566075e-12
"TNFSF10";1,57551505649417;1,57558683538711;9,19006949802148;2,72006823959812e-14;2,71298073784706e-12
"LINC00487";3,47415023661292;3,68613505447478;-0,555003187255366;2,98070623144936e-14;2,9521498151061e-12
"MSR1";2,34328458064496;2,35669039232438;1,63790500943984;3,10234546497251e-14;3,05128602919484e-12
"DDX60L";1,43656316546791;1,43663198612773;8,88094290483744;4,6159163070436e-14;4,50863604528679e-12
"CD2AP";0,968681932466052;0,968916105972573;6,01483498829741;4,66911383385625e-14;4,52936022115795e-12
"ADAMTS5";-2,98490293246329;-3,1035317496964;-0,293306116604575;4,87316126078792e-14;4,69514169636322e-12
"PRKDC";-1,01835055193513;-1,01851773790372;6,50420263109019;5,79277125798562e-14;5,54344725181422e-12
"SLC27A3";1,21653915364853;1,21698950457571;5,75008124508773;6,33103485996533e-14;6,0178823303147e-12
"PARP10";1,29011194553581;1,29029289102401;7,32308120769211;1,02427238984082e-13;9,67117990487701e-12
"RRAS";1,40540782186992;1,40938651870156;2,21400033006267;1,11269218990277e-13;1,0436463235492e-11
"SCO2";1,88468322926425;1,88678923398357;4,06878393813344;1,15065844132762e-13;1,07215628319231e-11
"SCARB2";1,10712429118552;1,10771585126744;5,03467255971689;1,23087215343135e-13;1,13940145810773e-11
"ALMS1P";2,86357644309031;2,93242364933275;-0,00917623385471482;1,36580377093566e-13;1,25609602647804e-11
"IL1RN";1,69518274918563;1,69530806910042;8,89989178879623;1,57508213441689e-13;1,43921859804815e-11
"GPBAR1";1,23263999839585;1,23294951598285;5,7997931233278;1,76097309681309e-13;1,59876038270281e-11
